BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.33243966,0.918905854,0.378225774,-0.0147735374,0.6688813,0.0260628983
spine,-1.37610364,1.00041771,0.3752203,0.6725098,0.008326684,0.7396777
chest,-1.3844136,1.27709854,0.382353246,-0.6796311,0.00458819745,-0.7333321
neck,-1.38829255,1.47733533,0.3884541,-0.700230956,0.00327130128,-0.713906467
head,-1.38750589,1.58593714,0.388677776,-0.720007062,0.00195055606,-0.693641
leftShoulder,-1.37318313,1.398108,0.456910461,-0.458706945,0.4076439,-0.533989131
leftUpperArm,-1.406076,1.39692545,0.585854352,-0.08046889,0.996544838,-0.0153265819
leftLowerArm,-1.36457992,1.1423372,0.593166649,-0.0551010519,0.994873643,-0.06923744
leftHand,-1.33150041,0.8626331,0.63078,0.240198627,-0.9637816,-0.1112826
rightShoulder,-1.36265969,1.402539,0.3181689,-0.5392939,-0.583435357,-0.43475607
rightUpperArm,-1.39734471,1.39717615,0.189802,-0.0126224533,-0.086951226,-0.0226817857
rightLowerArm,-1.38625312,1.13947237,0.182296976,0.05685554,0.112124205,0.125656858
rightHand,-1.31960177,0.8661293,0.142493725,0.1145556,-0.111352339,0.0124833779
leftUpLeg,-1.34075546,0.917387962,0.457863152,0.146664515,-0.984942257,0.0144333253
leftLeg,-1.21624112,0.5088224,0.458682418,-0.178800479,-0.980279,0.04165993
leftFoot,-1.36360693,0.109608561,0.505453944,-0.483314931,0.537148952,-0.3671136
leftToe,-1.25693071,0.016071,0.480352879,-0.544036269,0.494129747,-0.4232461
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.32412386,0.9204238,0.2985884,0.00585175352,-0.138149858,-0.003277999
rightLeg,-1.32620645,0.493343562,0.2932509,0.005851837,-0.138149843,-0.00327792764
rightFoot,-1.32812452,0.06528181,0.2873061,-0.6103396,0.323626518,-0.361111253
rightToe,-1.21560192,0.00445424765,0.220989823,-0.6103396,0.323626518,-0.361111253
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.29722822,0.8577081,0.6288728,0.515513957,-0.6373704,-0.208373189
leftThumbMedial,-1.28005207,0.8426324,0.59665364,0.1312598,-0.805377364,0.0152298333
leftThumbDistal,-1.27318513,0.8136972,0.592840731,0.109307855,-0.805377066,-0.0152459554
leftThumbTip,-1.26776242,0.7802798,0.587638438,0.109310016,-0.8053769,-0.0152436057
leftIndexProximal,-1.26754689,0.808240533,0.617450356,0.287270367,0.0834882855,0.142921239
leftIndexMedial,-1.25742161,0.771974564,0.5916058,-0.287179232,-0.08347447,-0.14292933
leftIndexDistal,-1.2511909,0.7496601,0.57571,-0.287118465,-0.08346526,-0.142934725
leftIndexTip,-1.24508381,0.7277902,0.56013453,-0.2871189,-0.08346377,-0.142934
leftMiddleProximal,-1.28855181,0.795592368,0.6142686,0.1321052,-0.964877963,-0.227052912
leftMiddleMedial,-1.27664888,0.755178452,0.5936974,0.130345687,-0.9213028,-0.36571002
leftMiddleDistal,-1.26971066,0.733577251,0.5726848,0.127609611,-0.8811549,-0.4539921
leftMiddleTip,-1.26391482,0.716971457,0.5484942,0.127609611,-0.881155,-0.4539919
leftRingProximal,-1.31177509,0.7889355,0.609756947,0.150423214,-0.976241469,-0.147083029
leftRingMedial,-1.29824507,0.74902004,0.5978647,0.152720109,-0.9681465,-0.193320885
leftRingDistal,-1.28940558,0.724205852,0.587677836,0.1540599,-0.9615323,-0.223911017
leftRingTip,-1.28076887,0.7007709,0.5761753,0.154059887,-0.961532354,-0.223910719
leftLittleProximal,-1.33441281,0.789635539,0.606691,-0.06929346,0.9422334,0.2832727
