BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.30714166,0.927527964,0.3123466,-0.06446968,0.73088187,0.0177631266
spine,-1.35573912,1.00622571,0.310172528,0.718008161,0.0623440966,0.693229258
chest,-1.37345088,1.28097546,0.281381547,-0.690978169,-0.05797854,-0.720088542
neck,-1.38209176,1.47973108,0.257536978,-0.6974116,-0.0321325436,-0.7153816
head,-1.38252687,1.587935,0.248222709,-0.7033293,-0.006262801,-0.7101458
leftShoulder,-1.36290669,1.4120307,0.3365315,-0.473656148,0.366960138,-0.5966321
leftUpperArm,-1.401423,1.4334085,0.4621076,0.181797266,0.9761187,-0.07094271
leftLowerArm,-1.49650216,1.1950115,0.4888919,0.189157009,0.973126233,-0.112062819
leftHand,-1.60547292,0.938328862,0.5435069,-0.113379516,-0.9695041,-0.0144017646
rightShoulder,-1.35681248,1.39572573,0.198413447,-0.468377918,-0.626382232,-0.441063374
rightUpperArm,-1.38322854,1.37281358,0.07001135,-0.068588756,0.0127943726,-0.3284581
rightLowerArm,-1.22309983,1.17286968,0.0388371646,0.04494339,-0.057927005,0.7047179
rightHand,-0.9389947,1.17210031,0.0440126769,0.219541222,0.134671077,-0.5662034
leftUpLeg,-1.30161524,0.933142662,0.392042935,0.3761678,-0.8931636,0.095089525
leftLeg,-0.9961369,0.6346246,0.391518831,-0.4407496,-0.8633472,0.234724313
leftFoot,-1.30713964,0.420230448,0.5929844,-0.278883368,0.5382345,-0.315592974
leftToe,-1.24567378,0.290138841,0.6005523,-0.261883825,0.5454064,-0.303029776
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.31266809,0.9219133,0.2326503,0.0368460864,0.09353607,-0.0628879443
rightLeg,-1.26226985,0.499332875,0.268928468,0.0228831246,0.103700735,0.07784165
rightFoot,-1.33024538,0.07682437,0.280834675,-0.6000586,0.308263421,-0.378098279
rightToe,-1.21577215,0.016295556,0.217657819,-0.6000586,0.308263421,-0.378098279
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.58501077,0.9118389,0.5525656,0.245831415,-0.865515053,-0.278066874
leftThumbMedial,-1.57559013,0.8832206,0.527019262,-0.197615162,-0.872019231,-0.186220035
leftThumbDistal,-1.59047091,0.8576594,0.5221075,-0.222999617,-0.8584815,-0.241049439
leftThumbTip,-1.61008978,0.8307943,0.5139492,-0.222997978,-0.858482242,-0.241046935
leftIndexProximal,-1.59551656,0.8540857,0.549005449,0.273764819,-0.187593386,-0.18691574
leftIndexMedial,-1.60661149,0.8184531,0.522682369,-0.273637742,0.1875678,0.186941221
leftIndexDistal,-1.61344075,0.796527565,0.506493866,-0.273553,0.187550738,0.186958209
leftIndexTip,-1.62013531,0.775038242,0.490632623,-0.273552954,0.187552273,0.186958849
leftMiddleProximal,-1.61758256,0.85807395,0.538589537,0.229145065,0.9378331,0.139083758
leftMiddleMedial,-1.63485789,0.817927063,0.521621168,-0.19086352,-0.9034405,-0.287525
leftMiddleDistal,-1.64099944,0.79436934,0.5025529,-0.162522957,-0.867448032,-0.3826344
leftMiddleTip,-1.64317656,0.7747985,0.4800413,-0.162523031,-0.8674481,-0.3826342
leftRingProximal,-1.63671315,0.867641151,0.526486635,0.221604943,0.9374455,0.0598339029
leftRingMedial,-1.65353644,0.828464,0.5164941,-0.205065489,-0.9319817,-0.117450625
leftRingDistal,-1.662508,0.8033758,0.5071268,-0.193601891,-0.926371336,-0.1556302
leftRingTip,-1.66994858,0.779271841,0.4961845,-0.193601981,-0.9263714,-0.155629918
leftLittleProximal,-1.65081263,0.882461846,0.516293,0.242959782,0.8559066,0.1486253
leftLittleMedial,-1.66100359,0.8527757,0.499845356,-0.210184574,-0.8424822,-0.211871266
leftLittleDistal,-1.66465867,0.8344699,0.4876946,-0.187673777,-0.830933,-0.253408849
leftLittleTip,-1.666464,0.816294134,0.474236339,-0.187673628,-0.830932856,-0.253409
rightThumbProximal,-0.913352132,1.19313145,0.05414337,-0.0407228656,-0.60192126,0.746360064
rightThumbMedial,-0.898717761,1.19776964,0.09053971,-0.135288045,0.6359596,-0.466110349
rightThumbDistal,-0.8767887,1.181913,0.103447385,-0.0762229,0.6783234,-0.40197137
rightThumbTip,-0.856440365,1.15912843,0.118939407,-0.0762245953,0.678322434,-0.401973337
rightIndexProximal,-0.863974333,1.17990839,0.0832202658,-0.2311604,-0.390755653,0.500950754
rightIndexMedial,-0.838510036,1.16204143,0.116656967,0.263346463,0.412411928,-0.483278483
rightIndexDistal,-0.8248984,1.15096629,0.138599932,0.2845252,0.426408947,-0.4709746
rightIndexTip,-0.812959135,1.14010477,0.1609084,0.2845252,0.426408738,-0.4709745
rightMiddleProximal,-0.870581269,1.15614665,0.0849608257,-0.280306727,-0.2789004,0.479362935
rightMiddleMedial,-0.8426947,1.13817692,0.118090466,0.333049059,0.310920179,-0.4592416
rightMiddleDistal,-0.8274402,1.12715721,0.142629147,0.367368072,0.331474185,-0.4446336
rightMiddleTip,-0.8148661,1.11714709,0.167852342,0.3673678,0.331474036,-0.4446337
rightRingProximal,-0.883114636,1.13503373,0.08603501,-0.3385748,-0.176944345,0.441533774
rightRingMedial,-0.856966436,1.11835659,0.116952263,0.3900942,0.204978541,-0.4292379
rightRingDistal,-0.842368245,1.10911679,0.139293954,0.4235583,0.223204762,-0.4200488
rightRingTip,-0.8297584,1.1011889,0.162407249,0.4235582,0.223204717,-0.420048833
rightLittleProximal,-0.899724841,1.11945891,0.08406438,-0.383489668,-0.108875878,0.411532044
rightLittleMedial,-0.878780544,1.106449,0.109514669,0.39305687,0.113685489,-0.410229474
rightLittleDistal,-0.8658766,1.09855437,0.1258629,0.399405152,0.116883285,-0.409329832
rightLittleTip,-0.852914,1.09070742,0.142748788,0.399405152,0.116883278,-0.409329832
