BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.23260927,0.9285739,0.455550432,-0.0253043845,0.6516921,0.0428067669
spine,-1.279235,1.00836611,0.451189071,0.6740702,0.007160347,0.7383998
chest,-1.26961243,1.28475392,0.452560782,-0.7153244,0.0292201284,-0.6975307
neck,-1.25281322,1.48441517,0.4520901,-0.7250679,0.0157400835,-0.6881649
head,-1.247136,1.59286678,0.45107305,-0.734492,0.00225310819,-0.6784959
leftShoulder,-1.23868942,1.40573263,0.5213802,-0.50119257,0.419161439,-0.495679766
leftUpperArm,-1.25826442,1.40490568,0.653008461,-0.205321148,0.972802937,-0.0408573449
leftLowerArm,-1.15308833,1.16947317,0.6630156,-0.289500177,0.9494507,-0.09108868
leftHand,-0.992727339,0.9376644,0.6989664,0.430697918,-0.8983264,-0.0865078643
rightShoulder,-1.24219692,1.40569961,0.3822138,-0.551911652,-0.5994618,-0.387696683
rightUpperArm,-1.28578436,1.3937,0.257049859,0.0194596723,-0.10434816,0.0276630353
rightLowerArm,-1.298927,1.13623881,0.26852265,0.07598409,0.114579953,0.06928101
rightHand,-1.26497161,0.8580943,0.221344441,0.0286663771,-0.07820156,0.09639448
leftUpLeg,-1.24437618,0.926026,0.534725,0.08128254,-0.9951942,0.00700580562
leftLeg,-1.17495108,0.504593134,0.536920547,-0.0483548343,-0.9969528,0.0145078273
leftFoot,-1.21541393,0.07868275,0.5523806,-0.553370953,0.485317439,-0.400567472
leftToe,-1.093881,0.008761585,0.5192154,-0.5713485,0.47162044,-0.416607022
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.22084248,0.9311219,0.376375854,0.0708230361,-0.009631723,0.387846
rightLeg,-0.9158004,0.636786342,0.3239709,0.08134712,-0.0122965816,-0.320005745
rightFoot,-1.17350221,0.3021148,0.2542529,-0.4267799,0.3423421,-0.246348
rightToe,-1.10495222,0.182615519,0.212063149,-0.4164734,0.345476866,-0.241932184
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-0.9592639,0.9465728,0.697144449,0.6064974,-0.55601573,-0.0964930952
leftThumbMedial,-0.9368923,0.936867356,0.666069031,0.2755492,-0.76701045,0.08420821
leftThumbDistal,-0.921323836,0.911863267,0.660469055,0.244650766,-0.770404756,0.04327278
leftThumbTip,-0.9066714,0.88184005,0.652912259,0.244652912,-0.770404339,0.04327505
leftIndexProximal,-0.9122792,0.9122869,0.688461,0.277059019,0.136638284,0.307549149
leftIndexMedial,-0.890455246,0.8822682,0.6618475,-0.2763053,-0.136380672,-0.30766356
leftIndexDistal,-0.8770089,0.863780558,0.6455123,-0.2758027,-0.136208877,-0.3077397
leftIndexTip,-0.863818645,0.8456502,0.629528165,-0.275803417,-0.1362075,-0.307739
leftMiddleProximal,-0.926531434,0.8922157,0.6861525,0.302089334,-0.937615752,-0.16949749
leftMiddleMedial,-0.900445938,0.8565824,0.6704061,0.292208225,-0.893478632,-0.330981433
leftMiddleDistal,-0.885982,0.837714851,0.650630057,0.280571222,-0.848581851,-0.433314681
leftMiddleTip,-0.8747437,0.823746264,0.6266903,0.280571252,-0.84858197,-0.433314472
leftRingProximal,-0.9451619,0.876688242,0.6821787,0.320476949,-0.938841641,-0.125122622
leftRingMedial,-0.9186491,0.843262851,0.672302246,0.3208019,-0.930731833,-0.175549686
leftRingDistal,-0.9018097,0.8225741,0.6630254,0.3205002,-0.9238194,-0.2088949
leftRingTip,-0.885689259,0.80312556,0.6521634,0.3205002,-0.9238195,-0.2088946
leftLittleProximal,-0.966182053,0.8682196,0.679213464,0.234687611,-0.909785748,-0.30527848
leftLittleMedial,-0.947697341,0.843292832,0.662107468,0.246459767,-0.882095039,-0.37790677
leftLittleDistal,-0.9357322,0.8300872,0.648745239,0.2534147,-0.8604039,-0.424982637
leftLittleTip,-0.9234866,0.8185086,0.6335556,0.25341475,-0.8604038,-0.424982846
rightThumbProximal,-1.24175322,0.8323911,0.219692484,-0.252729565,-0.506748,0.26865837
rightThumbMedial,-1.23533285,0.8036379,0.2460061,0.139933,0.5405848,0.198248491
rightThumbDistal,-1.24944472,0.777186632,0.246338978,0.229866162,0.5147847,0.25793618
rightThumbTip,-1.2714144,0.7511116,0.249598086,0.229864091,0.5147855,0.2579347
rightIndexProximal,-1.25047374,0.7743619,0.2235728,-0.23445268,-0.114465348,-0.1543263
rightIndexMedial,-1.26635766,0.7358887,0.242366165,0.299893081,0.103501491,0.161883891
rightIndexDistal,-1.27660215,0.7143185,0.25717175,0.3427427,0.09591203,0.1664928
rightIndexTip,-1.2868439,0.694779,0.273648977,0.342742562,0.09591187,0.166492969
rightMiddleProximal,-1.274689,0.7775909,0.227381036,0.193405628,-0.0189508386,0.171172991
rightMiddleMedial,-1.28984833,0.7369614,0.24520199,0.293411016,-0.0367577858,0.168250456
rightMiddleDistal,-1.29896641,0.713113,0.26264888,0.358371168,-0.048419144,0.165272355
rightMiddleTip,-1.30699968,0.6925206,0.282796741,0.358370841,-0.04841907,0.165272415
rightRingProximal,-1.29677093,0.786619663,0.233285189,0.174576342,-0.148917526,0.1947149
rightRingMedial,-1.31075716,0.7488177,0.250406235,0.273204118,-0.168436125,0.17809996
rightRingDistal,-1.31751549,0.7265831,0.266455561,0.3373746,-0.180440068,0.165926784
rightRingTip,-1.32246149,0.706859469,0.284965,0.337374479,-0.180440038,0.1659268
rightLittleProximal,-1.31370926,0.801080644,0.238417163,0.162833035,-0.241824329,0.203474924
rightLittleMedial,-1.32439661,0.770459,0.252690673,0.199431449,-0.249632373,0.19381611
rightLittleDistal,-1.33018732,0.7516307,0.2630861,0.223663449,-0.254624426,0.187209472
rightLittleTip,-1.33543575,0.732803047,0.274606138,0.223663449,-0.254624426,0.187209472
