BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.24399912,0.9410073,0.464966774,-0.0036615734,0.6451117,0.0363222323
spine,-1.287476,1.02261639,0.461885273,0.658532739,-0.004608442,0.7521242
chest,-1.28677225,1.29926956,0.4719568,-0.684423,0.0211663619,-0.728774548
neck,-1.28159416,1.49945545,0.478726953,-0.699914336,0.00406361977,-0.7141562
head,-1.27955008,1.60803843,0.4779594,-0.7147933,-0.0130426772,-0.698913
leftShoulder,-1.26910079,1.41937876,0.546721,-0.477907747,0.403880239,-0.5242043
leftUpperArm,-1.29832375,1.42022681,0.6765484,-0.148284048,0.9885747,-0.0145743256
leftLowerArm,-1.22249615,1.17363334,0.6822399,-0.2678685,0.962448359,-0.0373938642
leftHand,-1.07548714,0.93105197,0.6991518,0.389266282,-0.908108652,-0.153301865
rightShoulder,-1.26031387,1.42384768,0.407859862,-0.5432738,-0.578291953,-0.4306694
rightUpperArm,-1.294636,1.4186902,0.279387,-0.02008816,-0.0874451548,0.08728246
rightLowerArm,-1.34023488,1.16477871,0.273040533,0.103994645,0.085419476,0.05228548
rightHand,-1.31588078,0.888325,0.212021291,0.082146354,-0.0535202064,0.146415859
leftUpLeg,-1.257215,0.9369455,0.543849051,-0.0222949442,-0.9959478,0.0157078039
leftLeg,-1.275033,0.510462165,0.558844864,-0.0222948343,-0.9959479,0.0157077443
leftFoot,-1.292786,0.083009094,0.574484646,-0.5492737,0.469187051,-0.419036031
leftToe,-1.169095,0.0155617446,0.54430896,-0.550507,0.468245417,-0.420088023
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.23078322,0.9450692,0.386084527,0.07031683,0.008963358,0.2043336
rightLeg,-1.06090343,0.557840645,0.325874478,0.06450997,0.0141512267,-0.243457645
rightFoot,-1.263393,0.184127539,0.274763167,-0.492900044,0.2178568,-0.384427816
rightToe,-1.15716219,0.09975892,0.22622335,-0.4874154,0.220657274,-0.3828273
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.04146612,0.9373702,0.696887851,0.624697864,-0.5384914,-0.145544067
leftThumbMedial,-1.02117336,0.930373,0.6637274,0.270679533,-0.762816131,0.0269763246
leftThumbDistal,-1.0078429,0.9048279,0.6554397,0.2296372,-0.762862742,-0.0256222561
leftThumbTip,-0.99690187,0.874233544,0.644601166,0.229639426,-0.762862563,-0.0256200172
leftIndexProximal,-0.997985959,0.9008083,0.6816824,0.3473152,0.13343066,0.277054876
leftIndexMedial,-0.9798005,0.873168,0.6502024,-0.347200125,-0.133394584,-0.2770724
leftIndexDistal,-0.9686091,0.8561591,0.6308404,-0.3471234,-0.133370534,-0.277084082
leftIndexTip,-0.9576394,0.8394881,0.6118686,-0.34712407,-0.133369192,-0.277083248
leftMiddleProximal,-1.01400208,0.8824386,0.6775183,0.270882845,-0.9233778,-0.269872844
leftMiddleMedial,-0.9914115,0.849264,0.653285146,0.263218671,-0.8752932,-0.399148762
leftMiddleDistal,-0.978952348,0.8324789,0.63049674,0.25508526,-0.8331465,-0.480962425
leftMiddleTip,-0.9690401,0.820299566,0.60504204,0.2550853,-0.833146632,-0.480962217
leftRingProximal,-1.03404367,0.8691323,0.6724913,0.288120121,-0.9361381,-0.199990436
leftRingMedial,-1.00997877,0.8361139,0.656730533,0.289037257,-0.924579144,-0.2480001
leftRingDistal,-0.9947391,0.816064358,0.643947,0.289221436,-0.9155036,-0.279649258
leftRingTip,-0.9801717,0.797467947,0.6298737,0.289221436,-0.9155037,-0.27964896
leftLittleProximal,-1.05581427,0.862862945,0.669476151,0.191978961,-0.9016975,-0.361689955
leftLittleMedial,-1.03998828,0.8393112,0.6482512,0.201642811,-0.8727391,-0.426854342
leftLittleDistal,-1.02978432,0.8269657,0.6327731,0.207485408,-0.850808442,-0.469045073
leftLittleTip,-1.01934087,0.8162141,0.6157414,0.207485452,-0.8508083,-0.469045281
rightThumbProximal,-1.29511058,0.860662758,0.2144469,-0.320764,-0.484219372,0.251965463
rightThumbMedial,-1.29197323,0.8343055,0.243701369,0.227981344,0.5481524,0.1969465
rightThumbDistal,-1.30868113,0.8097659,0.247894257,0.318284869,0.5211428,0.260132939
rightThumbTip,-1.33337224,0.787089,0.254915684,0.3182829,0.5211436,0.260131419
rightIndexProximal,-1.30932117,0.8045221,0.224682614,-0.317813367,-0.09127838,-0.20316048
rightIndexMedial,-1.32907283,0.77184844,0.249742091,0.380651385,0.07704164,0.208973542
rightIndexDistal,-1.34126,0.754348,0.2680351,0.421557,0.06734131,0.212297261
rightIndexTip,-1.3531003,0.7390812,0.28765443,0.42155686,0.06734117,0.21229744
rightMiddleProximal,-1.33324885,0.8103102,0.226978183,0.2938439,-0.031050574,0.228428572
rightMiddleMedial,-1.35226274,0.776415,0.2532029,0.373652726,-0.0508608632,0.224848434
rightMiddleDistal,-1.36358166,0.757253051,0.274673432,0.425319552,-0.0638632849,0.221506342
rightMiddleTip,-1.37355328,0.7411001,0.2977855,0.425319254,-0.06386319,0.2215064
rightRingProximal,-1.35458732,0.8218976,0.230772361,0.262093,-0.158245146,0.255645066
rightRingMedial,-1.3714869,0.7898461,0.255365819,0.335387379,-0.1783993,0.2420115
rightRingDistal,-1.380312,0.7712658,0.274718434,0.383064717,-0.1911956,0.232034639
rightRingTip,-1.38742971,0.7547992,0.295557648,0.383064628,-0.191195577,0.232034653
rightLittleProximal,-1.37027526,0.8383093,0.233400166,0.2394681,-0.243536964,0.266294658
rightLittleMedial,-1.38315248,0.811964035,0.253293425,0.2621713,-0.250189215,0.2600547
rightLittleDistal,-1.390599,0.7957651,0.266644269,0.2772148,-0.2545356,0.255802155
rightLittleTip,-1.39773345,0.7795334,0.280799448,0.2772148,-0.2545356,0.255802155
