BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.121613,0.926919639,0.514725864,-0.00305738114,0.7222049,0.02286839
spine,-1.16360879,1.00925612,0.518827856,0.7186294,0.000783586,0.6952222
chest,-1.1653738,1.28612411,0.5221686,-0.71127516,0.00377104268,-0.7029034
neck,-1.164425,1.4864856,0.5233579,-0.716580331,-0.0006618242,-0.6973724
head,-1.16247356,1.59505045,0.521146536,-0.7216887,-0.005094508,-0.691649854
leftShoulder,-1.14503908,1.40859854,0.592273355,-0.4816712,0.435725868,-0.531531453
leftUpperArm,-1.16609669,1.41246665,0.723618269,0.10908094,0.9931769,-0.0242104158
leftLowerArm,-1.22159171,1.16085839,0.73790735,0.0724774152,0.99533534,-0.0403492525
leftHand,-1.263719,0.8806151,0.75870204,0.219320744,-0.954482555,-0.0872225
rightShoulder,-1.14668536,1.40943265,0.453075022,-0.551454365,-0.6163335,-0.401020944
rightUpperArm,-1.19509625,1.40009582,0.329466462,-0.0178547949,-0.0273401812,-0.05613149
rightLowerArm,-1.16643953,1.143835,0.319479436,0.06543177,0.0241191164,0.169468284
rightHand,-1.07265782,0.878435969,0.280601442,0.189097509,0.03326147,-0.124124512
leftUpLeg,-1.11807287,0.924741268,0.594702661,0.0673233,-0.991003335,0.0106521016
leftLeg,-1.060032,0.5015913,0.597096,-0.0758141,-0.9901988,0.0272066817
leftFoot,-1.12150848,0.0790621042,0.6281705,-0.557950735,0.434744239,-0.4125803
leftToe,-0.999057531,0.0126095265,0.5914419,-0.5683122,0.4271579,-0.420429826
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.1251533,0.92909807,0.434749067,0.01230629,-0.101197444,0.006501189
rightLeg,-1.11856484,0.5021449,0.424853653,0.01481348,-0.101739742,-0.0181389041
rightFoot,-1.1325947,0.07452351,0.410053968,-0.6119613,0.314164758,-0.365068942
rightToe,-1.01964247,0.015032433,0.3432574,-0.6119613,0.314164758,-0.365068942
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.23080254,0.873196244,0.7666986,0.5249475,-0.716753662,-0.157016546
leftThumbMedial,-1.20642769,0.85741353,0.7399192,0.122670904,-0.8665653,-0.07764921
