BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.38625264,0.94803673,0.219192311,-0.07898817,0.722611368,0.00336036645
spine,-1.434937,1.026444,0.212718,0.707109,0.0626977,0.704214633
chest,-1.4391439,1.30161178,0.1839465,-0.6738174,-0.0298692081,-0.737028062
neck,-1.43444669,1.50087309,0.163456142,-0.6920619,-0.000116202144,-0.720555365
head,-1.42773187,1.609076,0.1569718,-0.7092756,0.0296369847,-0.7030095
leftShoulder,-1.42354858,1.43088293,0.242031872,-0.44561848,0.3764422,-0.593609035
leftUpperArm,-1.46649,1.44444311,0.367259741,0.140435487,0.9823729,-0.08365682
leftLowerArm,-1.54160607,1.200182,0.4031016,0.201231524,0.9664544,-0.122820772
leftHand,-1.65924525,0.947614253,0.4589046,0.0495272577,-0.9736875,-0.00144350866
rightShoulder,-1.41126955,1.416412,0.104121037,-0.472136885,-0.6106306,-0.4520193
rightUpperArm,-1.4342134,1.397045,-0.02552607,-0.0467135236,-0.0145012187,-0.3201416
rightLowerArm,-1.27824152,1.19301546,-0.05073124,0.0311236661,-0.0293933731,0.503961265
rightHand,-1.03065073,1.053749,-0.05757101,0.217221588,0.016917523,-0.3899498
leftUpLeg,-1.38270032,0.9568093,0.29871583,0.418241382,-0.8798247,0.113204725
leftLeg,-1.04946637,0.6900662,0.31399864,-0.417108059,-0.8833776,0.21319297
leftFoot,-1.36215532,0.450063974,0.481032968,-0.184376553,0.4606978,-0.377766132
leftToe,-1.29897451,0.326618671,0.520130336,-0.1578774,0.473190427,-0.3619954
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.389805,0.939264238,0.139668778,0.06749759,0.0913538039,0.0165754259
rightLeg,-1.409138,0.5162721,0.195653185,0.0674977154,0.0913538039,0.0165752787
rightFoot,-1.42840469,0.09221652,0.251164675,-0.6166707,0.317100853,-0.3468413
rightToe,-1.31875837,0.0307468474,0.180749372,-0.6166707,0.317100853,-0.3468413
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.63189292,0.929674149,0.470414639,0.383037865,-0.830465257,-0.160158381
leftThumbMedial,-1.61146188,0.9037905,0.448666662,-0.06937273,-0.913641036,-0.0062428643
leftThumbDistal,-1.61541224,0.874099,0.449990571,-0.0808508247,-0.913084567,-0.0324895419
leftThumbTip,-1.62135565,0.840367138,0.450164676,-0.0808492,-0.913084567,-0.03248683
leftIndexProximal,-1.62410486,0.87142235,0.4725515,0.2447349,-0.14906171,-0.008576751
leftIndexMedial,-1.62152338,0.831230462,0.451019347,-0.244720936,0.149061948,0.008577495
leftIndexDistal,-1.61993515,0.806503,0.437773019,-0.244711623,0.1490621,0.008577991
leftIndexTip,-1.6183784,0.782269835,0.424791634,-0.244711876,0.149063662,0.008578598
leftMiddleProximal,-1.64605474,0.86743474,0.461892784,0.0351480357,0.9692196,0.114723548
leftMiddleMedial,-1.64693654,0.821900368,0.450758129,-0.00443829969,-0.9433074,-0.2504382
leftMiddleDistal,-1.64382207,0.7948569,0.43608734,0.0161301158,-0.915470243,-0.338322848
leftMiddleTip,-1.63854253,0.7718106,0.41777,0.0161300618,-0.9154703,-0.338322639
leftRingProximal,-1.66687691,0.8694733,0.448998153,0.0299385674,0.962832332,0.05016406
leftRingMedial,-1.668243,0.8259803,0.4440766,-0.0115273464,-0.957012951,-0.116999321
leftRingDistal,-1.66711378,0.79851836,0.437579066,0.000784433738,-0.9505556,-0.161265269
leftRingTip,-1.66471922,0.7724513,0.4291606,0.000784352946,-0.9505557,-0.161264971
leftLittleProximal,-1.68457043,0.8782128,0.4374691,0.0676222444,0.8977484,0.169504926
leftLittleMedial,-1.6840564,0.845138133,0.424762964,-0.035772033,-0.8815721,-0.239822283
leftLittleDistal,-1.68113434,0.8254838,0.414699554,-0.0143997939,-0.8677238,-0.285901517
leftLittleTip,-1.67643,0.8065144,0.4031769,-0.0143996617,-0.8677237,-0.2859017
rightThumbProximal,-0.9972285,1.06125438,-0.05217624,-0.136398748,-0.547223449,0.6715957
rightThumbMedial,-0.9776299,1.05885613,-0.017963443,-0.018779058,0.599346,-0.31046325
rightThumbDistal,-0.9632233,1.03467512,-0.00763614476,0.0488801,0.6252704,-0.2542439
rightThumbTip,-0.952494144,1.00501513,0.00571923051,0.0488780849,0.6252699,-0.254245758
rightIndexProximal,-0.9550417,1.027547,-0.0288831983,-0.261660427,-0.257334,0.3423072
rightIndexMedial,-0.9341485,0.9988339,-0.000165553764,0.284989685,0.266510129,-0.335212618
rightIndexDistal,-0.9222632,0.981615543,0.0185880363,0.300427645,0.272519439,-0.330345869
rightIndexTip,-0.9112673,0.9650604,0.0376459435,0.3004276,0.272519231,-0.33034575
rightMiddleProximal,-0.971068442,1.00916958,-0.0247945786,-0.27598533,-0.123226836,0.310639441
rightMiddleMedial,-0.948007166,0.9784758,0.00211667456,0.314964533,0.136636212,-0.304979146
rightMiddleDistal,-0.9339132,0.9594402,0.0219984166,0.340624183,0.145433664,-0.300883383
rightMiddleTip,-0.9210598,0.941887,0.04252144,0.340623856,0.145433575,-0.300883383
rightRingProximal,-0.9912888,0.9957914,-0.02077516,-0.318713069,0.0067300396,0.265817672
rightRingMedial,-0.969919741,0.967084765,0.00446430035,0.339087754,-0.0007518184,-0.265901774
rightRingDistal,-0.956352,0.949330866,0.0217369888,0.3525764,0.00323409773,-0.265883148
rightRingTip,-0.9432956,0.9325577,0.0391805,0.3525763,0.00323407282,-0.265883148
rightLittleProximal,-1.01313591,0.9891822,-0.0196006149,-0.313992321,0.09406926,0.235569209
rightLittleMedial,-0.9957683,0.9646674,-0.0008115843,0.322975367,-0.09174789,-0.236483008
rightLittleDistal,-0.984843135,0.9495319,0.0113399187,0.328946769,-0.09019536,-0.2370795
rightLittleTip,-0.9737114,0.934304059,0.0239468627,0.328946769,-0.0901953653,-0.2370795
