BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.441253,0.9296485,0.263982564,-0.0816353,0.7371882,0.002094312
spine,-1.49017525,1.00801456,0.258968383,0.7165994,0.06679304,0.6941593
chest,-1.49665356,1.28290594,0.227923438,-0.6723011,-0.0367788523,-0.7381161
neck,-1.4938637,1.48199248,0.205477938,-0.6889319,-0.012404249,-0.722904742
head,-1.48767078,1.58999312,0.195859224,-0.7047556,0.0119848866,-0.7068467
leftShoulder,-1.4825201,1.41289186,0.284774721,-0.461642,0.385273784,-0.596899
leftUpperArm,-1.5195713,1.4313637,0.411249518,0.212929487,0.96930337,-0.107129291
leftLowerArm,-1.62942445,1.20263457,0.458216,0.280452073,0.953189433,-0.112957284
leftHand,-1.78161347,0.970431447,0.518743932,-0.153398037,-0.9821595,-0.07229659
rightShoulder,-1.46966612,1.39718461,0.147051662,-0.4616633,-0.621489942,-0.4712017
rightUpperArm,-1.49303234,1.37992811,0.0171820819,-0.13262032,0.06000587,-0.3394774
rightLowerArm,-1.32610977,1.19043207,-0.03590956,0.0113463951,-0.08325951,0.5616176
rightHand,-1.06285739,1.08560348,-0.0146427657,0.2669342,0.115779534,-0.5798
leftUpLeg,-1.43429339,0.939062655,0.343207,0.37134555,-0.904980242,0.06448103
leftLeg,-1.13634634,0.633293033,0.3304453,-0.354660571,-0.9146068,0.176088959
leftFoot,-1.4015671,0.339596361,0.49377358,-0.286284238,0.546178162,-0.3385833
leftToe,-1.33411789,0.212667808,0.5037189,-0.271887839,0.5528979,-0.3274954
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.4482125,0.920234442,0.184758127,0.0574124344,0.1628531,-0.0458994135
rightLeg,-1.41762125,0.4977312,0.239398181,0.0366066881,0.171975836,0.07636367
rightFoot,-1.4869771,0.07570392,0.258335441,-0.6104617,0.329556525,-0.356447756
rightToe,-1.37509453,0.0140004195,0.191746235,-0.611014,0.329241753,-0.356738627
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.76132333,0.942317843,0.5180989,0.1758333,-0.8096907,-0.396128535
leftThumbMedial,-1.76245868,0.9176561,0.487262547,-0.197251722,-0.8018011,-0.221568972
leftThumbDistal,-1.77883482,0.8929507,0.482745349,-0.209027514,-0.7965412,-0.239791468
leftThumbTip,-1.79868579,0.8656307,0.477022648,-0.209025517,-0.7965419,-0.2397892
leftIndexProximal,-1.77615535,0.886207,0.5086082,0.286610365,-0.05035535,-0.249100775
leftIndexMedial,-1.79585421,0.8537084,0.483280778,-0.286522,0.0503315851,0.249105379
leftIndexDistal,-1.80797458,0.8337116,0.4677032,-0.286463082,0.05031574,0.249108449
leftIndexTip,-1.81985319,0.814112961,0.452439547,-0.2864629,0.0503172874,0.249109134
leftMiddleProximal,-1.79981172,0.8923925,0.504944444,-0.273768,-0.9475975,-0.144194543
leftMiddleMedial,-1.82306266,0.854485631,0.49009183,-0.2640576,-0.9275544,-0.241611347
leftMiddleDistal,-1.83660555,0.831484735,0.474476784,-0.255995065,-0.908622146,-0.305186957
leftMiddleTip,-1.84822953,0.811067462,0.4559687,-0.2559951,-0.9086222,-0.305186749
leftRingProximal,-1.82068682,0.904283941,0.499765784,0.252553254,0.9562684,0.0886888355
leftRingMedial,-1.84092331,0.8667673,0.489729971,-0.243519858,-0.9475268,-0.156547368
leftRingDistal,-1.85275781,0.8432586,0.479486048,-0.236807182,-0.93902266,-0.201370284
leftRingTip,-1.86335909,0.8210753,0.467173,-0.236807227,-0.9390227,-0.201369986
leftLittleProximal,-1.83587956,0.920918763,0.4959163,0.30658716,0.895160437,0.150087
leftLittleMedial,-1.8522805,0.893741667,0.480166316,-0.2835763,-0.8809257,-0.218650952
leftLittleDistal,-1.86039484,0.877180159,0.467677176,-0.267287284,-0.868514836,-0.263667047
leftLittleTip,-1.867057,0.86088866,0.453361243,-0.267287165,-0.8685148,-0.2636672
rightThumbProximal,-1.03798664,1.10827792,-0.00628816243,-0.07868936,-0.55918324,0.776972532
rightThumbMedial,-1.02438176,1.1169585,0.0297663249,-0.101096138,0.6006385,-0.523551047
rightThumbDistal,-1.00203764,1.104026,0.04501154,-0.05740631,0.6372003,-0.47838065
rightThumbTip,-0.979819,1.08567715,0.0635276958,-0.0574079938,0.6371991,-0.478382528
rightIndexProximal,-0.989061952,1.09959233,0.0251667351,-0.181496814,-0.3051615,0.5497877
rightIndexMedial,-0.9561525,1.08454049,0.0530249849,0.2004625,0.3188975,-0.5419359
rightIndexDistal,-0.936865866,1.07520556,0.07119959,0.213036686,0.3279433,-0.536510468
rightIndexTip,-0.9186183,1.06602132,0.0896621,0.213036686,0.3279431,-0.5365104
