BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.162809,0.9443045,0.569135368,-0.008613948,0.6480855,0.0575790927
spine,-1.209463,1.02419209,0.5680596,0.6694954,-0.00592746539,0.7419199
chest,-1.20469081,1.30049062,0.5809671,-0.709479749,0.03502828,-0.7038159
neck,-1.19264638,1.50034428,0.588744,-0.723895252,0.0124120535,-0.689762
head,-1.18963766,1.60890484,0.589494169,-0.7376472,-0.0102155535,-0.6750757
leftShoulder,-1.1779263,1.41929162,0.6551167,-0.477937073,0.433289915,-0.488465637
leftUpperArm,-1.19919813,1.41051459,0.7861905,-0.201446459,0.9773807,-0.00382323
leftLowerArm,-1.09745514,1.17341471,0.781435549,-0.265821129,0.958556,-0.0879292
leftHand,-0.9500144,0.9338116,0.821372747,0.4520229,-0.888149738,-0.07372253
rightShoulder,-1.17887759,1.42476177,0.516016841,-0.5435125,-0.605448663,-0.410914
rightUpperArm,-1.22147751,1.41524827,0.390300423,-0.0102343559,-0.128819689,0.0197626427
rightLowerArm,-1.23226976,1.15745234,0.3863781,0.06550874,0.178511724,0.0909019
rightHand,-1.18841612,0.8804337,0.340764,0.06452006,-0.120599039,0.07555745
leftUpLeg,-1.17508924,0.938195765,0.6480369,0.08352401,-0.992772162,-0.00285398168
leftLeg,-1.10446548,0.5170435,0.6394708,-0.010608606,-0.995682836,0.00580147933
leftFoot,-1.11293876,0.08906767,0.6458607,-0.5645504,0.4778771,-0.365203917
leftToe,-0.9968144,0.0156854764,0.602394,-0.5794396,0.467957616,-0.377830952
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.15052879,0.950413346,0.490233868,0.0820633247,-0.0209635217,0.3849865
rightLeg,-0.8468187,0.655658,0.432702959,0.09201504,-0.00425754627,-0.422215283
rightFoot,-1.17243826,0.3875344,0.35950768,-0.408285648,0.343925774,-0.250999153
rightToe,-1.104712,0.2658182,0.322663635,-0.396343052,0.34758696,-0.245904118
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-0.9169061,0.9440991,0.8220714,0.619372249,-0.566351354,-0.07040905
leftThumbMedial,-0.8921925,0.935296655,0.7925397,0.2942645,-0.780551255,0.1060459
leftThumbDistal,-0.8749777,0.9111812,0.787953258,0.26957193,-0.784537733,0.07075651
leftThumbTip,-0.8578047,0.8822506,0.7815268,0.269573957,-0.784537256,0.07075885
leftIndexProximal,-0.8680282,0.911841452,0.8166966,0.27184096,0.1126397,0.33413744
leftIndexMedial,-0.8434973,0.8831195,0.7910262,-0.271130174,-0.11237441,-0.3342269
leftIndexDistal,-0.828388035,0.865430832,0.775270045,-0.270656228,-0.112197511,-0.334286451
leftIndexTip,-0.813569665,0.8480842,0.759852648,-0.270656973,-0.112196147,-0.334285766
leftMiddleProximal,-0.8812272,0.891222954,0.813237,0.323006272,-0.930907845,-0.170498535
leftMiddleMedial,-0.853076,0.8568476,0.798271,0.317560732,-0.8868228,-0.330461264
leftMiddleDistal,-0.836867,0.8389149,0.778984547,0.308478117,-0.8421407,-0.431808442
leftMiddleTip,-0.82380265,0.8258517,0.7554642,0.308478147,-0.8421408,-0.431808233
leftRingProximal,-0.898854852,0.874978364,0.8078178,0.337022752,-0.9321301,-0.122252136
leftRingMedial,-0.8707941,0.8424436,0.7993436,0.339223564,-0.9244964,-0.170641229
leftRingDistal,-0.852757752,0.8223456,0.791072369,0.340179354,-0.9180108,-0.202652887
leftRingTip,-0.835342944,0.8034708,0.7812457,0.340179354,-0.918010831,-0.202652588
leftLittleProximal,-0.919230759,0.8656801,0.8032654,0.254769772,-0.897370458,-0.3120348
leftLittleMedial,-0.8990445,0.8417455,0.786673367,0.2693588,-0.867111444,-0.3882747
leftLittleDistal,-0.885915756,0.8294199,0.7735654,0.277976632,-0.8433286,-0.4375344
leftLittleTip,-0.872464657,0.818924844,0.75861007,0.2779767,-0.8433285,-0.4375346
rightThumbProximal,-1.16427779,0.855647564,0.338424951,-0.2546132,-0.4752418,0.3021245
rightThumbMedial,-1.155073,0.828479,0.365582138,0.194567949,0.5155427,0.1668234
rightThumbDistal,-1.16926694,0.802435637,0.369964421,0.301630437,0.488761574,0.2339367
rightThumbTip,-1.19193745,0.778164864,0.378341258,0.301628381,0.488762349,0.233935267
rightIndexProximal,-1.16990411,0.7976618,0.346454948,-0.260233968,-0.100104235,-0.12828432
rightIndexMedial,-1.1834352,0.7596813,0.367904,0.3710906,0.08421113,0.139235571
rightIndexDistal,-1.19234431,0.740412354,0.3863096,0.442206353,0.07294002,0.145458072
rightIndexTip,-1.20118606,0.724810958,0.407204717,0.4422062,0.07293987,0.145458251
rightMiddleProximal,-1.19379365,0.800128162,0.352329642,0.196598336,-0.0510608442,0.174223423
rightMiddleMedial,-1.20859325,0.759714246,0.3709263,0.341040164,-0.07699757,0.164415821
rightMiddleDistal,-1.21634829,0.7376559,0.3911641,0.43315506,-0.09333349,0.155724585
rightMiddleTip,-1.2221539,0.7204209,0.4149079,0.433154762,-0.0933334157,0.15572466
rightRingProximal,-1.21563888,0.8085952,0.3597517,0.137047485,-0.168762088,0.208380029
rightRingMedial,-1.23101664,0.770251334,0.37427786,0.315131783,-0.205166489,0.172654808
rightRingDistal,-1.23624289,0.749302268,0.392483741,0.4279773,-0.225395173,0.145258486
rightRingTip,-1.23783278,0.7330383,0.414598,0.4279772,-0.225395143,0.145258516
rightLittleProximal,-1.23269033,0.82264173,0.365608871,0.194976181,-0.296695828,0.20489122
rightLittleMedial,-1.241835,0.7928761,0.382521063,0.256782472,-0.309989542,0.184161216
rightLittleDistal,-1.24564552,0.7750508,0.395321041,0.297342271,-0.318052858,0.169856548
rightLittleTip,-1.24816859,0.7576838,0.409700155,0.297342271,-0.318052858,0.169856548
