BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.43492556,0.9531387,0.236879736,-0.0920464844,0.743762,0.0103859073
spine,-1.4859302,1.03021908,0.23276715,0.7267537,0.06973469,0.683299065
chest,-1.49082494,1.30526793,0.204341277,-0.6892088,-0.0247104336,-0.72270143
neck,-1.48443151,1.5045557,0.184578776,-0.6958491,-0.0005228998,-0.71594274
head,-1.47568655,1.61246109,0.175921008,-0.701934159,0.0236650538,-0.708612859
leftShoulder,-1.47118843,1.43403673,0.262317061,-0.4747222,0.408843875,-0.5657346
leftUpperArm,-1.50025737,1.44612479,0.391618043,0.162202552,0.9823807,-0.09061251
leftLowerArm,-1.58155012,1.205889,0.4392505,0.201316521,0.9739449,-0.0897128657
leftHand,-1.69025517,0.949341834,0.4950194,-0.0517953373,-0.9915003,-0.0935294554
rightShoulder,-1.46481049,1.42011106,0.123951636,-0.474036723,-0.6385867,-0.442506164
rightUpperArm,-1.49657941,1.39895761,-0.00353615731,-0.119315676,0.0163937043,-0.3379956
rightLowerArm,-1.33274519,1.20721352,-0.058154583,0.0272876583,-0.0430689342,0.4688775
rightHand,-1.09711015,1.04842293,-0.0603523068,0.211199611,0.0625064746,-0.508765042
leftUpLeg,-1.42639017,0.9630028,0.315895021,0.368057847,-0.9033062,0.06408623
leftLeg,-1.13083887,0.6551132,0.2990482,-0.3716579,-0.9071804,0.182015553
leftFoot,-1.4075191,0.373810142,0.4651581,-0.300595641,0.5277716,-0.312525839
leftToe,-1.34273243,0.245132133,0.467114031,-0.285202473,0.534214,-0.301381558
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.443461,0.9432747,0.157864451,0.06327266,0.17140761,0.0133692939
rightLeg,-1.46395266,0.5197286,0.209042087,0.0632727,0.17140761,0.0133692492
rightFoot,-1.4842844,0.0951227844,0.259760916,-0.619695365,0.336012721,-0.3431756
rightToe,-1.37408257,0.03390324,0.189997882,-0.619695365,0.336012721,-0.3431756
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.66461,0.926030934,0.493832529,0.275747836,-0.768101156,-0.354424179
leftThumbMedial,-1.6606586,0.902460933,0.462380856,-0.11452803,-0.804084,-0.164527282
leftThumbDistal,-1.6717025,0.8748883,0.4582915,-0.134338379,-0.7977319,-0.192987636
leftThumbTip,-1.68638444,0.8444239,0.45285508,-0.134336263,-0.7977324,-0.192985371
leftIndexProximal,-1.6675446,0.8683404,0.482801884,0.256703168,-0.009681782,-0.146904141
leftIndexMedial,-1.68013465,0.830661058,0.4602753,-0.256465226,0.009645274,0.146906227
leftIndexDistal,-1.68788159,0.807472944,0.446428567,-0.2563066,0.009620936,0.146907613
leftIndexTip,-1.69547415,0.7847441,0.4328662,-0.256306559,0.009622519,0.146908268
leftMiddleProximal,-1.69195664,0.8696217,0.479098558,0.168814629,0.969754159,0.163733751
leftMiddleMedial,-1.70630419,0.8279234,0.463175744,-0.161798909,-0.9496724,-0.255644649
leftMiddleDistal,-1.714524,0.802660763,0.447348058,-0.15629369,-0.931438565,-0.315680146
leftMiddleTip,-1.72150779,0.7801743,0.428905755,-0.15629372,-0.9314386,-0.315679938
leftRingProximal,-1.71481717,0.877096951,0.4740485,0.146234348,0.979091048,0.109353416
leftRingMedial,-1.72649848,0.8362253,0.4635231,-0.140426725,-0.9704833,-0.169527516
leftRingDistal,-1.73325312,0.810719848,0.453448325,-0.136256218,-0.962689042,-0.209301874
leftRingTip,-1.73926771,0.7866527,0.4415869,-0.136256248,-0.9626891,-0.209301576
leftLittleProximal,-1.73309779,0.890346467,0.470494539,0.212691575,0.926835954,0.19247885
leftLittleMedial,-1.74376369,0.8607431,0.454199642,-0.195754454,-0.91163063,-0.254955977
leftLittleDistal,-1.74880421,0.843072355,0.441612333,-0.183955222,-0.8991506,-0.2959749
leftLittleTip,-1.75275409,0.825895,0.4273267,-0.183955118,-0.89915055,-0.2959751
rightThumbProximal,-1.06724918,1.06482911,-0.053899195,-0.06022596,-0.5645701,0.7312933
rightThumbMedial,-1.04809988,1.06786406,-0.01948312,-0.08771203,0.604319453,-0.4110002
rightThumbDistal,-1.028239,1.04847264,-0.008149605,-0.019108532,0.642632544,-0.3480612
rightThumbTip,-1.01112938,1.0225451,0.006279975,-0.019110417,0.642631769,-0.348063082
rightIndexProximal,-1.01793516,1.04375851,-0.0297612268,-0.211623967,-0.293021142,0.430445284
rightIndexMedial,-0.9910812,1.01910341,-0.00225379877,0.235583991,0.3054134,-0.421743244
rightIndexDistal,-0.975677252,1.00412035,0.01584754,0.251448154,0.313532174,-0.415743172
rightIndexTip,-0.9613394,0.9895854,0.0343231969,0.251448125,0.313531965,-0.415743083
rightMiddleProximal,-1.02830231,1.02157342,-0.026348643,-0.209917486,-0.163815781,0.394392878
rightMiddleMedial,-0.999000669,0.993406355,-0.00297821127,0.25943324,0.185907558,-0.384473324
rightMiddleDistal,-0.9813864,0.97578764,0.0153411515,0.291991949,0.200308457,-0.3771709
rightMiddleTip,-0.965577543,0.959488332,0.0348072872,0.291991621,0.200308338,-0.37717092
rightRingProximal,-1.04408693,1.00302362,-0.0230719149,-0.263611823,-0.03455716,0.365666568
rightRingMedial,-1.01631832,0.977029145,-0.0013711676,0.313990653,0.0553296,-0.363104582
rightRingDistal,-0.9993433,0.961802959,0.01529143,0.347022057,0.06908304,-0.360740721
rightRingTip,-0.983541965,0.94808495,0.03313013,0.347021937,0.0690830052,-0.360740721
rightLittleProximal,-1.063249,0.9905752,-0.0226105284,-0.3081507,0.0331036635,0.338512719
rightLittleMedial,-1.04121161,0.9699911,-0.004001731,0.3136763,-0.03099542,-0.338712245
rightLittleDistal,-1.02740216,0.9572113,0.007917954,0.317353278,-0.0295892488,-0.338837951
rightLittleTip,-1.013366,0.9443027,0.0202098787,0.317353278,-0.02958926,-0.338837951
