BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.34259856,0.9505244,0.362469316,-0.04097435,0.708424151,0.00882859
spine,-1.387451,1.03136778,0.3589526,0.699957669,0.041743122,0.712952
chest,-1.40305185,1.30726707,0.341255069,-0.6826496,-0.0432621352,-0.729442656
neck,-1.413253,1.50687182,0.3270796,-0.697314739,-0.01588791,-0.715766847
head,-1.41032434,1.61516607,0.3194119,-0.710601747,0.0115177166,-0.7006764
leftShoulder,-1.395178,1.43551171,0.403057128,-0.486317128,0.369645983,-0.5698805
leftUpperArm,-1.43069887,1.4518187,0.530266464,0.134539515,0.98790437,-0.0651851445
leftLowerArm,-1.50067961,1.20530188,0.5606428,0.1969079,0.973501,-0.10828203
leftHand,-1.61222851,0.9498464,0.615803957,0.07926805,-0.968128562,-0.09968727
rightShoulder,-1.38572347,1.42615378,0.264483571,-0.486069351,-0.629480541,-0.4350969
rightUpperArm,-1.418277,1.40634441,0.136977747,-0.0561514981,0.00561186951,-0.2855635
rightLowerArm,-1.27711606,1.19200659,0.110080257,0.05176663,-0.09645401,0.6079437
rightHand,-1.00257933,1.11941934,0.120270081,0.230674118,0.195868835,-0.510994434
leftUpLeg,-1.34228742,0.954177439,0.4424701,0.16359061,-0.9816745,0.0574505031
leftLeg,-1.2012223,0.552739263,0.479596734,-0.174751431,-0.9791068,0.08202877
leftFoot,-1.34313762,0.156626165,0.558529556,-0.4684666,0.587473869,-0.3062804
leftToe,-1.24951315,0.05201771,0.52611506,-0.466021121,0.588748157,-0.3038238
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.34290969,0.9468714,0.282468528,0.00931424648,-0.128402829,-0.0492443927
rightLeg,-1.38355279,0.5218984,0.269186556,0.009314327,-0.128402859,-0.0492444821
rightFoot,-1.42413211,0.0959456861,0.255275726,-0.624019265,0.334540039,-0.3397335
rightToe,-1.31439435,0.03551437,0.184107989,-0.624019265,0.334540039,-0.3397335
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.58289576,0.9330928,0.6236389,0.459499061,-0.79226923,-0.224380672
leftThumbMedial,-1.5600363,0.914249659,0.597509444,0.0439348519,-0.9066976,-0.122350276
leftThumbDistal,-1.56059122,0.8852808,0.58980006,0.02511875,-0.8999824,-0.164626583
leftThumbTip,-1.56358552,0.852928638,0.57895726,0.0251204185,-0.8999828,-0.164623886
leftIndexProximal,-1.56927133,0.8764929,0.615312934,0.346966624,-0.137576,0.0139865475
leftIndexMedial,-1.56372631,0.8418373,0.5860909,-0.346717,0.137579873,-0.0139498292
leftIndexDistal,-1.56031847,0.820506454,0.5681238,-0.346550554,0.137582451,-0.0139253493
leftIndexTip,-1.55698085,0.799595952,0.550522745,-0.346550822,0.137583926,-0.0139245763
leftMiddleProximal,-1.59101665,0.872188032,0.604362369,0.0259398241,0.9511194,0.241726175
leftMiddleMedial,-1.58901358,0.8308458,0.582340956,0.00507639,-0.8997588,-0.3917828
leftMiddleDistal,-1.58407557,0.8094169,0.560599267,0.0257402826,-0.852327943,-0.486412078
leftMiddleTip,-1.57722151,0.7937004,0.536093235,0.0257402342,-0.852328062,-0.48641187
leftRingProximal,-1.61230767,0.874291956,0.5922686,0.02523558,0.95811826,0.158215523
leftRingMedial,-1.61113632,0.8327482,0.578467369,-0.0123174945,-0.9481207,-0.209975928
leftRingDistal,-1.6089685,0.8070046,0.56705606,-0.00368244341,-0.939900756,-0.2441503
leftRingTip,-1.60595441,0.782786131,0.554388046,-0.003682515,-0.9399008,-0.24415
leftLittleProximal,-1.63111591,0.8830404,0.5826733,0.0803549662,0.871268153,0.2850141
leftLittleMedial,-1.62817132,0.8538201,0.5628454,-0.0488252938,-0.845710754,-0.35371542
leftLittleDistal,-1.62376189,0.8372263,0.5486572,-0.0276170149,-0.8256544,-0.398291618
leftLittleTip,-1.61759245,0.8217713,0.5332356,-0.0276169,-0.825654268,-0.3982918
rightThumbProximal,-0.9768331,1.13725,0.135159045,-0.09561427,-0.648471951,0.704733551
rightThumbMedial,-0.9666176,1.13770735,0.173314065,-0.110692255,0.6956848,-0.421284258
rightThumbDistal,-0.9475697,1.1191026,0.187097043,-0.05413663,0.7336483,-0.3510242
rightThumbTip,-0.930918,1.09349275,0.202590466,-0.05413823,0.7336475,-0.351026326
rightIndexProximal,-0.9328937,1.11754942,0.16891861,-0.2629131,-0.435128361,0.4388883
rightIndexMedial,-0.9136425,1.09578776,0.204153433,0.304979682,0.459587574,-0.4132059
rightIndexDistal,-0.9046945,1.08251214,0.227242842,0.332476169,0.475058556,-0.3953218
rightIndexTip,-0.8978833,1.06967068,0.250628561,0.332476139,0.475058377,-0.3953217
rightMiddleProximal,-0.9415931,1.09442866,0.167891622,-0.309834242,-0.3274875,0.4183109
rightMiddleMedial,-0.920178056,1.07295394,0.203646034,0.365797073,0.356752425,-0.39364934
rightMiddleDistal,-0.9096445,1.05988979,0.229620114,0.402072,0.3752446,-0.3760633
rightMiddleTip,-0.901894152,1.04811072,0.255996346,0.402071744,0.375244468,-0.376063377
rightRingProximal,-0.9558454,1.07452834,0.165691808,-0.370245427,-0.2208252,0.377277881
rightRingMedial,-0.935922444,1.05520928,0.1995678,0.420525581,0.243871212,-0.3628074
rightRingDistal,-0.925422966,1.04439092,0.2234499,0.453154534,0.258716673,-0.352374941
rightRingTip,-0.9168152,1.03501523,0.24782382,0.453154445,0.258716643,-0.352374971
rightLittleProximal,-0.9732783,1.06071639,0.160429716,-0.4074913,-0.164680749,0.34692353
rightLittleMedial,-0.9576634,1.0455792,0.18840611,0.415335774,0.167965651,-0.3453451
rightLittleDistal,-0.948084831,1.03630292,0.206247136,0.4205447,0.1701472,-0.344275534
rightLittleTip,-0.9384906,1.027018,0.2245905,0.4205447,0.170147181,-0.344275534
