BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.25325537,0.94539386,0.472640634,0.003661461,0.6335056,0.0475154445
spine,-1.29723227,1.0267638,0.4704626,0.6516998,-0.0118416129,0.7577701
chest,-1.29346991,1.30322778,0.482952833,-0.686383963,0.0281945243,-0.7266837
neck,-1.28466833,1.50327134,0.490174443,-0.703212559,0.00450563245,-0.7108928
head,-1.28240979,1.61184943,0.489316732,-0.7192415,-0.0191883817,-0.6942935
leftShoulder,-1.2732048,1.42281294,0.55789876,-0.4835792,0.403033048,-0.5142934
leftUpperArm,-1.30105507,1.42237294,0.688029647,-0.186790183,0.9810694,-0.023875
leftLowerArm,-1.2059195,1.182623,0.6957613,-0.334178537,0.9406467,-0.0404195637
leftHand,-1.02628124,0.962863266,0.7091454,0.433916837,-0.8868414,-0.158484116
rightShoulder,-1.26516855,1.42747366,0.41899848,-0.5477441,-0.577236056,-0.432712078
rightUpperArm,-1.30052221,1.42408371,0.290746719,-0.0145421028,-0.0943711847,0.119333379
rightLowerArm,-1.362095,1.17349076,0.289142281,0.101340041,0.09645681,-0.0024473907
rightHand,-1.36902773,0.8951771,0.2322514,0.07345946,-0.0895410851,0.158392429
leftUpLeg,-1.26869774,0.939144969,0.5509736,-0.0149825783,-0.9963447,0.0121862041
leftLeg,-1.28058326,0.512344956,0.562410355,-0.0149826705,-0.9963446,0.0121862032
leftFoot,-1.29239357,0.0845708549,0.5744835,-0.5477256,0.4716304,-0.417321652
leftToe,-1.16911232,0.0163352117,0.5444036,-0.5482751,0.4712137,-0.417792141
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.237813,0.951642752,0.394307673,0.07222829,-0.0206908435,0.3195421
rightLeg,-0.9786967,0.6162044,0.3416744,0.0820253938,-0.008946992,-0.358385623
rightFoot,-1.26337206,0.3039209,0.273009419,-0.437175333,0.295331776,-0.338724375
rightToe,-1.171148,0.199000657,0.237716049,-0.429499269,0.298645943,-0.335806221
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-0.9932447,0.972734332,0.7054536,0.646368861,-0.5016591,-0.133310348
leftThumbMedial,-0.973517835,0.9676438,0.671611249,0.314375848,-0.737206638,0.04586159
leftThumbDistal,-0.957980454,0.943714142,0.662397,0.274851084,-0.738628268,-0.00227336423
leftThumbTip,-0.944168866,0.9146378,0.6506924,0.274853319,-0.73862803,-0.00227119378
leftIndexProximal,-0.946767032,0.940848,0.6886733,0.346001834,0.167478755,0.3146256
leftIndexMedial,-0.9271187,0.915154934,0.656432033,-0.345733225,-0.167381376,-0.314677417
leftIndexDistal,-0.915021658,0.899339437,0.63660866,-0.345554143,-0.167316452,-0.314711958
leftIndexTip,-0.9031607,0.8838349,0.6171893,-0.345554829,-0.16731514,-0.314711124
leftMiddleProximal,-0.9608915,0.920842648,0.685268342,0.311989516,-0.9119546,-0.2591717
leftMiddleMedial,-0.935716569,0.8893839,0.6612953,0.298707277,-0.861060262,-0.396744877
leftMiddleDistal,-0.9224907,0.8737138,0.638147831,0.2858467,-0.815561235,-0.483416229
leftMiddleTip,-0.9125798,0.8626714,0.6121792,0.28584674,-0.815561354,-0.483416051
leftRingProximal,-0.9795887,0.9054363,0.6811394,0.331673026,-0.9215602,-0.201720029
leftRingMedial,-0.9529127,0.874843,0.664702535,0.3309296,-0.9096465,-0.250014871
leftRingDistal,-0.9362314,0.8563171,0.651429355,0.329922557,-0.9002962,-0.2818351
leftRingTip,-0.920430362,0.839174032,0.636850655,0.329922557,-0.9002963,-0.2818348
leftLittleProximal,-1.000672,0.896862864,0.679053664,0.2287981,-0.8925372,-0.372408569
leftLittleMedial,-0.9832677,0.874966741,0.657298267,0.236798465,-0.860615134,-0.441194236
leftLittleDistal,-0.972365141,0.8638624,0.641363144,0.241326347,-0.83637774,-0.485574782
leftLittleTip,-0.961437,0.85451597,0.6238143,0.241326377,-0.8363776,-0.485575
rightThumbProximal,-1.34904885,0.86683625,0.232593313,-0.307240069,-0.464877456,0.247948423
rightThumbMedial,-1.34480941,0.8396494,0.260935366,0.235277265,0.520397544,0.21302326
rightThumbDistal,-1.36227751,0.8157076,0.265472233,0.333524376,0.489322871,0.277048051
rightThumbTip,-1.3878181,0.794333637,0.273473918,0.3335224,0.489323765,0.277046621
rightIndexProximal,-1.36435878,0.810903549,0.242372155,-0.311929047,-0.0605693758,-0.210688472
rightIndexMedial,-1.38387489,0.77817595,0.267545581,0.383479774,0.0438572429,0.214790449
rightIndexDistal,-1.39564848,0.7609354,0.286349237,0.4298994,0.0325579569,0.216791242
rightIndexTip,-1.40687609,0.74616605,0.306696057,0.429899246,0.0325578153,0.216791421
rightMiddleProximal,-1.38788152,0.817358851,0.2464117,0.272398323,-0.0606840849,0.2356033
rightMiddleMedial,-1.40689754,0.7826372,0.2715303,0.3714222,-0.08579416,0.2276637
rightMiddleDistal,-1.417543,0.7634513,0.29332146,0.435103655,-0.101996921,0.220880032
rightMiddleTip,-1.42634225,0.7477853,0.317231059,0.435103357,-0.101996824,0.2208801
rightRingProximal,-1.40853477,0.8294891,0.251915216,0.242047787,-0.185302511,0.262864351
rightRingMedial,-1.42568147,0.796880364,0.2755878,0.329643637,-0.20991075,0.243663922
rightRingDistal,-1.43398964,0.778129637,0.295004666,0.386375546,-0.225234017,0.22957401
rightRingTip,-1.44011784,0.7617406,0.31621623,0.386375457,-0.225233987,0.22957404
rightLittleProximal,-1.42347443,0.8462977,0.255994856,0.223612219,-0.273024142,0.270200133
rightLittleMedial,-1.43630111,0.8195805,0.275419265,0.253753215,-0.281998247,0.260820478
rightLittleDistal,-1.4434278,0.8032059,0.288730264,0.273688734,-0.2878028,0.254401058
rightLittleTip,-1.450033,0.7868536,0.303003,0.273688734,-0.2878028,0.254401058
