BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.41745186,0.9250698,0.3068767,-0.0574176945,0.72120136,0.00659682555
spine,-1.46400237,1.0049237,0.3028549,0.7055102,0.04836593,0.7069724
chest,-1.46601,1.28040755,0.276393831,-0.6721886,-0.03010548,-0.738450468
neck,-1.46106136,1.4796313,0.255598068,-0.6880427,-0.0140638454,-0.7242266
head,-1.45631492,1.58778155,0.246879473,-0.703407466,0.00198778952,-0.709487736
leftShoulder,-1.45056224,1.40976131,0.33433494,-0.461347163,0.380180478,-0.5991813
leftUpperArm,-1.48880768,1.42888725,0.460356146,0.20144926,0.9700292,-0.09801582
leftLowerArm,-1.59441972,1.196738,0.49964273,0.24572514,0.9588112,-0.106568329
leftHand,-1.73404312,0.9533534,0.5445052,-0.0134725263,-0.97792536,-0.07155476
rightShoulder,-1.437695,1.39505422,0.196502656,-0.490940034,-0.611324847,-0.440507472
rightUpperArm,-1.46630657,1.37777233,0.06769043,-0.103555374,0.0363625064,-0.251147151
rightLowerArm,-1.33970881,1.15780842,0.0210055076,-0.00120025454,-0.0884196758,0.489441216
rightHand,-1.09846044,1.00979483,0.04619187,0.2794183,0.1357835,-0.5443308
leftUpLeg,-1.41422045,0.930973,0.3866782,0.2296876,-0.9628342,0.0498405956
leftLeg,-1.219639,0.5510429,0.4015604,-0.239587933,-0.958641231,0.108658336
leftFoot,-1.4060266,0.182290316,0.513618767,-0.417987227,0.568281353,-0.353191
leftToe,-1.31252193,0.0736133158,0.499288827,-0.413920283,0.5706012,-0.349430472
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.42068326,0.9191666,0.227075189,0.0372051336,0.1739855,-0.03405566
rightLeg,-1.39760244,0.494221181,0.263393,0.01180605,0.181620926,0.10673973
rightFoot,-1.48855472,0.0759505,0.256097764,-0.606396556,0.33344996,-0.363145083
rightToe,-1.37539792,0.0142278969,0.191715986,-0.6069351,0.3331362,-0.363432944
