BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.27831388,0.9464486,0.4709438,0.004429132,0.6342771,0.0502750352
spine,-1.32256937,1.02767873,0.469241261,0.654951155,-0.0121841673,0.754988134
chest,-1.31675482,1.30414081,0.479691625,-0.6940334,0.0276742112,-0.719318032
neck,-1.3057301,1.50414777,0.484457582,-0.7094931,0.0124206524,-0.704522133
head,-1.30218208,1.61269438,0.48471275,-0.72446233,-0.00284149754,-0.689239144
leftShoulder,-1.29362988,1.42432833,0.55282414,-0.492175668,0.393538266,-0.50958693
leftUpperArm,-1.321536,1.4248383,0.682942748,-0.1975389,0.9783411,-0.0278564
leftLowerArm,-1.22099876,1.18732667,0.69137615,-0.287525117,0.952288151,-0.08628458
leftHand,-1.06269288,0.954386,0.7290759,0.366230547,-0.9269647,-0.0782197639
rightShoulder,-1.28856707,1.42736351,0.413738757,-0.5378349,-0.593905747,-0.41893214
rightUpperArm,-1.32594931,1.41798687,0.286363244,-0.008474949,-0.0570135638,0.04004952
rightLowerArm,-1.34681726,1.16080022,0.283179,0.105029322,-0.0003808873,0.0566717
rightHand,-1.31481826,0.884741,0.223929465,0.127192765,0.06250062,0.144294173
leftUpLeg,-1.29355645,0.9397865,0.549281836,0.0007283984,-0.9978962,0.0153833991
leftLeg,-1.29210782,0.512870431,0.562355936,0.0007283976,-0.9978961,0.0153833982
leftFoot,-1.29057813,0.0849856138,0.5760738,-0.54548645,0.4834288,-0.409147322
leftToe,-1.16862381,0.0145118088,0.5457467,-0.557323,0.474395156,-0.419588029
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.2630713,0.9531108,0.392605782,0.08295102,-0.0280877762,0.375455678
rightLeg,-0.965147,0.6522894,0.336232483,0.09898598,-0.0114643415,-0.377610683
rightFoot,-1.26175606,0.354766548,0.253897,-0.422160834,0.30808875,-0.2928423
rightToe,-1.18200839,0.24046731,0.217357233,-0.412299126,0.3116607,-0.2890379
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.0282625,0.9584022,0.72812897,0.56885916,-0.604673445,-0.124342568
leftThumbMedial,-1.006426,0.9456877,0.697766542,0.224831566,-0.7923609,0.0524113439
leftThumbDistal,-0.9939686,0.9189014,0.6926435,0.1960514,-0.793996155,0.0123622641
leftThumbTip,-0.9828175,0.8872931,0.6855892,0.196053535,-0.793995857,0.0123646045
leftIndexProximal,-0.9864619,0.91769135,0.7207928,0.2858804,0.100743107,0.244585142
leftIndexMedial,-0.9685165,0.8849509,0.6944923,-0.2851948,-0.100561045,-0.244660065
leftIndexDistal,-0.9574624,0.8647883,0.6783458,-0.2847377,-0.100439645,-0.244709954
leftIndexTip,-0.9466203,0.8450161,0.662544,-0.2847383,-0.100438222,-0.244709224
leftMiddleProximal,-1.00337648,0.8998523,0.7181531,0.234444618,-0.957601,-0.167320728
leftMiddleMedial,-0.9824241,0.860747039,0.7029903,0.229865357,-0.9145589,-0.329511732
leftMiddleDistal,-0.9703707,0.8398065,0.68369025,0.22298573,-0.8705836,-0.432527721
leftMiddleTip,-0.9606389,0.824062645,0.660196543,0.222985744,-0.8705837,-0.4325275
leftRingProximal,-1.0239284,0.887125969,0.7137203,0.258446842,-0.9577514,-0.120063044
leftRingMedial,-1.00184131,0.8504467,0.704526663,0.260164768,-0.9498587,-0.171671987
leftRingDistal,-0.9876428,0.827692032,0.6956791,0.260887444,-0.9430509,-0.20581004
leftRingTip,-0.973939,0.806267142,0.685225666,0.260887444,-0.943051,-0.205809742
leftLittleProximal,-1.04585993,0.881734133,0.710214138,-0.175345942,0.9218309,0.288919628
leftLittleMedial,-1.03051913,0.854394,0.693696737,0.190444633,-0.8947658,-0.3641992
leftLittleDistal,-1.02009547,0.839645,0.68066144,0.199792072,-0.8732975,-0.413035423
leftLittleTip,-1.00910819,0.8265095,0.665779233,0.199792132,-0.8732974,-0.413035631
rightThumbProximal,-1.29468787,0.8584108,0.234125987,-0.389158219,-0.563441336,0.2614402
rightThumbMedial,-1.29796064,0.8362738,0.2666777,0.223899424,0.655475557,0.184417054
rightThumbDistal,-1.31447172,0.811337,0.26879105,0.303676367,0.6295014,0.259587884
rightThumbTip,-1.33941782,0.7880183,0.2714606,0.303674638,0.629502237,0.259586066
rightIndexProximal,-1.310021,0.803376436,0.248075873,-0.318383485,-0.248460248,-0.216366783
rightIndexMedial,-1.33481264,0.771241963,0.2690144,0.372140139,0.234761879,0.2311393
rightIndexDistal,-1.35099268,0.7539296,0.284111381,0.407218844,0.225137576,0.240511015
rightIndexTip,-1.36732435,0.738711953,0.30023244,0.407218665,0.225137442,0.240511164
rightMiddleProximal,-1.33395875,0.808445334,0.244527385,-0.2807119,-0.126984641,-0.246434122
rightMiddleMedial,-1.35853457,0.774644434,0.265779942,0.360953331,0.104670696,0.256707937
rightMiddleDistal,-1.37500834,0.7558544,0.2839962,0.412918568,0.08932479,0.26244244
rightMiddleTip,-1.390834,0.740264654,0.3040218,0.41291824,0.0893249,0.26244244
rightRingProximal,-1.35576534,0.819549,0.242252365,0.248561963,0.00361632858,0.268841
rightRingMedial,-1.37775493,0.787498534,0.262425572,0.329081178,-0.019935688,0.2681253
rightRingDistal,-1.39109385,0.769434035,0.2795539,0.381401241,-0.03556532,0.266502768
rightRingTip,-1.40331042,0.7538424,0.298625916,0.381401151,-0.0355652831,0.266502768
rightLittleProximal,-1.37186682,0.83552295,0.239435285,0.234077051,-0.08642437,0.28312847
rightLittleMedial,-1.3890146,0.809652269,0.256532073,0.265709579,-0.09608686,0.279996753
rightLittleDistal,-1.399321,0.7940163,0.268590033,0.2866269,-0.102466509,0.277725518
rightLittleTip,-1.409471,0.7785561,0.281731427,0.2866269,-0.102466516,0.277725518
