BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.4273448,0.9375628,0.4267415,-0.0179130714,0.642503738,0.0379816778
spine,-1.47247875,1.01817191,0.42175433,0.6649313,-0.005573605,0.746815264
chest,-1.45052612,1.29366231,0.425944954,-0.7055167,0.0525811352,-0.7052572
neck,-1.42272758,1.49208272,0.42786777,-0.71039325,0.0265526287,-0.7023237
head,-1.41296828,1.6002351,0.426191181,-0.7147128,0.0005033076,-0.6988396
leftShoulder,-1.41473711,1.41215277,0.496707618,-0.4592656,0.42815277,-0.521067142
leftUpperArm,-1.4425813,1.40747809,0.626756549,-0.119575158,0.9832339,-0.0294499919
leftLowerArm,-1.37985826,1.15725374,0.6334011,-0.09268848,0.984710634,-0.09149905
leftHand,-1.32197332,0.88274014,0.6785121,0.243814647,-0.9556447,-0.16504775
rightShoulder,-1.41469479,1.4134959,0.357503444,-0.569756,-0.5636467,-0.40883705
rightUpperArm,-1.45267081,1.41130531,0.229977384,-0.00749788573,-0.0760522261,0.0609289445
rightLowerArm,-1.48426,1.15519869,0.228518188,0.06961162,0.0150947319,-0.14289546
rightHand,-1.56502414,0.885403633,0.190691292,0.11904829,-0.100990593,0.0608932637
leftUpLeg,-1.44107878,0.9347516,0.5055897,0.0443700477,-0.9981492,0.00113067648
leftLeg,-1.40320611,0.5093157,0.504978061,-0.03721783,-0.9983805,0.00458266959
leftFoot,-1.43479979,0.082416445,0.5108751,-0.5439495,0.489295,-0.420835525
leftToe,-1.3108505,0.0139844418,0.484176964,-0.5531988,0.4818982,-0.429285854
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.41361082,0.9403741,0.3478933,0.07531893,-0.071977675,0.302117884
rightLeg,-1.16443276,0.5960722,0.30550313,0.116658278,-0.0529752076,-0.336724
rightFoot,-1.42797828,0.2768103,0.196455,-0.3884016,0.3323306,-0.3162852
rightToe,-1.34615338,0.160674781,0.172446817,-0.37660262,0.3369477,-0.3113619
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.28798854,0.878940046,0.6727612,0.514228165,-0.623164237,-0.270371944
leftThumbMedial,-1.27385616,0.8661047,0.6381795,0.185926691,-0.7802126,-0.0509930626
leftThumbDistal,-1.26697707,0.8383513,0.6291592,0.172996476,-0.7789253,-0.06787734
leftThumbTip,-1.26053083,0.8064653,0.6184391,0.1729987,-0.7789253,-0.06787506
leftIndexProximal,-1.25870347,0.831453741,0.654162049,0.32073006,0.1154807,0.134551033
leftIndexMedial,-1.25065184,0.796833754,0.625486,-0.3201369,-0.115394905,-0.13462463
leftIndexDistal,-1.24568737,0.7755145,0.607871354,-0.319741428,-0.115337692,-0.13467367
leftIndexTip,-1.240815,0.7546085,0.5906264,-0.319741845,-0.115336232,-0.13467288
leftMiddleProximal,-1.27968168,0.8185468,0.652011037,0.113545746,-0.965790153,-0.230788067
leftMiddleMedial,-1.27011442,0.7778657,0.6307588,0.107241035,-0.9197959,-0.374151677
leftMiddleDistal,-1.26516747,0.7563113,0.6091436,0.101654224,-0.8772793,-0.465182662
leftMiddleTip,-1.2615149,0.739964843,0.584364951,0.101654232,-0.8772794,-0.465182453
leftRingProximal,-1.303115,0.811658859,0.6492854,0.131683573,-0.973139465,-0.188816413
leftRingMedial,-1.29184651,0.772508144,0.6332239,0.131646529,-0.9619778,-0.239271417
leftRingDistal,-1.28474927,0.7484783,0.620191336,0.131423026,-0.953081667,-0.272556931
leftRingTip,-1.27799153,0.7260161,0.605842769,0.131423026,-0.9530817,-0.272556633
leftLittleProximal,-1.3259567,0.8119923,0.6485743,-0.0330863,0.9309926,0.330896
leftLittleMedial,-1.32024312,0.7843947,0.6270947,0.0440959521,-0.904063,-0.398634553
leftLittleDistal,-1.3158443,0.7692868,0.6113306,0.05130675,-0.8833638,-0.442614853
leftLittleTip,-1.3108685,0.7556079,0.593927443,0.0513068065,-0.883363664,-0.442615062
rightThumbProximal,-1.53978753,0.861641169,0.191659868,-0.286796331,-0.456875473,0.3458053
rightThumbMedial,-1.529165,0.8380851,0.221537039,0.1585922,0.52846384,0.09965415
rightThumbDistal,-1.53913856,0.810206652,0.226253644,0.227555409,0.5182307,0.143672824
rightThumbTip,-1.5552063,0.780915737,0.233807757,0.227553248,0.5182312,0.1436713
rightIndexProximal,-1.54317045,0.8046448,0.205747426,-0.192426115,-0.120547928,-0.09998799
rightIndexMedial,-1.5541364,0.763270855,0.221672714,0.258096516,0.113442913,0.107988015
rightIndexDistal,-1.56156683,0.739572763,0.234811112,0.3012304,0.108409688,0.11304418
rightIndexTip,-1.5692209,0.7177382,0.249739468,0.301230252,0.108409509,0.113044329
rightMiddleProximal,-1.56731153,0.8066263,0.2107055,-0.142291889,0.00425385172,-0.1159069
rightMiddleMedial,-1.57793844,0.7629002,0.22386758,0.219961539,-0.0134515474,0.115202218
rightMiddleDistal,-1.5846566,0.735789657,0.237140372,0.27100426,-0.0195403583,0.114327
rightMiddleTip,-1.59087479,0.711056054,0.252764136,0.271003932,-0.019540308,0.114327051
rightRingProximal,-1.58971512,0.8148266,0.216607064,0.1105869,-0.1210208,0.13702029
rightRingMedial,-1.60026646,0.7737501,0.227521569,0.1798444,-0.130467147,0.128058359
rightRingDistal,-1.60593247,0.748261034,0.23828423,0.225534976,-0.136400357,0.121719256
rightRingTip,-1.61064625,0.724375963,0.2510658,0.225534856,-0.136400342,0.121719271
rightLittleProximal,-1.60752237,0.828621566,0.2204751,0.128824875,-0.187306136,0.161403
rightLittleMedial,-1.61679721,0.796209037,0.231385753,0.143908486,-0.189820722,0.158438027
rightLittleDistal,-1.62234342,0.7759765,0.238867953,0.153944746,-0.1914711,0.156439573
rightLittleTip,-1.627797,0.755474448,0.246909276,0.153944746,-0.191471115,0.156439573
