BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.43961346,0.926193237,0.349424958,-0.0205820426,0.725926936,0.0150580062
spine,-1.48278511,1.00800657,0.351024628,0.7239612,0.01549131,0.689578354
chest,-1.48897684,1.28483617,0.349932283,-0.719912469,-0.00529216928,-0.694038033
neck,-1.49135137,1.48518848,0.349339366,-0.7115436,-0.002808084,-0.702632666
head,-1.49143529,1.59379053,0.34855625,-0.7030478,-0.000323498767,-0.7111019
leftShoulder,-1.46897221,1.40826857,0.4184338,-0.471482038,0.460216522,-0.5100696
leftUpperArm,-1.48628581,1.403602,0.550298631,-0.04902836,0.995420158,-0.021673115
leftLowerArm,-1.46021187,1.14703357,0.5594297,-0.0495224334,0.9932915,-0.0510392934
leftHand,-1.4296124,0.8657539,0.585674763,0.145633146,-0.974934459,-0.16694665
rightShoulder,-1.4740628,1.4077965,0.279317081,-0.5697612,-0.607221246,-0.401077926
rightUpperArm,-1.5253855,1.403935,0.156594023,-0.0366774127,-0.0537321158,-0.03928847
rightLowerArm,-1.50618422,1.14737439,0.136630386,0.041432,-0.000106179963,0.02325673
rightHand,-1.49298012,0.8645039,0.1131128,0.145559683,-0.0125251329,-0.141825482
leftUpLeg,-1.43525743,0.9269287,0.429387778,0.0240850281,-0.9871309,-0.009414141
leftLeg,-1.41621685,0.5003813,0.418202341,-0.07269285,-0.98476094,0.006081698
leftFoot,-1.47649384,0.07682368,0.433744162,-0.5747803,0.431026667,-0.4052444
leftToe,-1.35364318,0.013773419,0.392615736,-0.5753574,0.430612564,-0.405684322
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.44396949,0.925457835,0.269462138,0.008362273,0.173691139,-0.01922077
rightLeg,-1.42904425,0.4987145,0.2793473,0.00724820327,-0.175783783,-0.06891115
rightFoot,-1.48567891,0.0747123361,0.2623012,-0.618788838,0.330878049,-0.3466043
rightToe,-1.37512612,0.013829153,0.192799419,-0.618788838,0.330878049,-0.3466043
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.39738131,0.855467439,0.578070343,0.42789337,-0.6485497,-0.327776253
leftThumbMedial,-1.38937485,0.8389189,0.5431074,0.09111861,-0.762173,-0.116828449
leftThumbDistal,-1.38962519,0.810252964,0.5343244,0.06956637,-0.7577437,-0.142762333
leftThumbTip,-1.39220369,0.7777288,0.52389735,0.0695687,-0.757743955,-0.142760158
leftIndexProximal,-1.37887454,0.8031485,0.558609664,0.29944706,0.101484776,0.0263358615
leftIndexMedial,-1.379369,0.7657327,0.532427669,-0.29910183,-0.101475179,-0.0263728313
leftIndexDistal,-1.37966883,0.742702067,0.5163362,-0.298871666,-0.101468772,-0.026397476
leftIndexTip,-1.3799597,0.720124662,0.500576735,-0.2988719,-0.101467252,-0.0263967216
leftMiddleProximal,-1.40202558,0.794501662,0.5578582,0.00577079458,-0.9765621,-0.211847588
leftMiddleMedial,-1.402244,0.7518287,0.538439035,0.0020970488,-0.951410234,-0.305567652
leftMiddleDistal,-1.40283835,0.72668004,0.5204537,-0.0003656816,-0.9296359,-0.366511
leftMiddleTip,-1.40369272,0.7048066,0.500073433,-0.00036567566,-0.929635942,-0.366510779
leftRingProximal,-1.426463,0.7922304,0.556575358,0.0287531782,-0.9834836,-0.178698927
leftRingMedial,-1.42398441,0.7513077,0.541183233,0.0287051,-0.9705212,-0.239294961
leftRingDistal,-1.42243326,0.726346135,0.5280621,0.0286117233,-0.959803,-0.2791985
leftRingTip,-1.42096686,0.7031807,0.513320744,0.0286117289,-0.959803045,-0.2791982
leftLittleProximal,-1.44881976,0.796942234,0.557153761,0.05968777,0.943896949,0.289058357
leftLittleMedial,-1.44977808,0.7676813,0.5371906,-0.048853,-0.9206,-0.356359124
leftLittleDistal,-1.44936788,0.7511713,0.5222456,-0.0414843,-0.9023963,-0.400221318
leftLittleTip,-1.448266,0.7358297,0.5055673,-0.0414842367,-0.9023962,-0.400221527
rightThumbProximal,-1.46051121,0.8533973,0.118102133,-0.220103666,-0.541888535,0.490218252
rightThumbMedial,-1.44490707,0.8367086,0.150325865,0.08481273,0.6025035,-0.0828250349
rightThumbDistal,-1.44405115,0.8075692,0.157332256,0.161051229,0.6076988,-0.0239291843
rightThumbTip,-1.449481,0.775133252,0.166904122,0.161049142,0.6076989,-0.0239309631
rightIndexProximal,-1.44174814,0.8001255,0.134489536,-0.32559675,-0.206069037,0.0817622244
rightIndexMedial,-1.44101226,0.764749944,0.163363412,0.38045758,0.210626543,-0.06918068
rightIndexDistal,-1.44202507,0.745056152,0.183377355,0.416275948,0.21323964,-0.0606495179
rightIndexTip,-1.4439683,0.7272662,0.2043041,0.416275829,0.213239461,-0.06064936
rightMiddleProximal,-1.46495938,0.7918669,0.136572629,-0.351864547,-0.07933553,0.0498909466
rightMiddleMedial,-1.46321988,0.7568253,0.167672619,0.4252748,0.083074,-0.0433813632
rightMiddleDistal,-1.46298969,0.7372038,0.19157286,0.4727331,0.0852718055,-0.03888382
rightMiddleTip,-1.463363,0.7207532,0.216548,0.472732782,0.08527181,-0.03888381
rightRingProximal,-1.48928964,0.7899834,0.139484569,-0.362546742,0.04690674,0.0171393752
rightRingMedial,-1.48640311,0.757729352,0.168964714,0.4415131,-0.0452525169,-0.0211239178
rightRingDistal,-1.4842056,0.74052316,0.191252589,0.492369115,-0.0439610258,-0.02369484
rightRingTip,-1.48188293,0.726388752,0.214724019,0.492369026,-0.043961022,-0.02369484
rightLittleProximal,-1.51153433,0.7951055,0.140626192,-0.356046855,0.140241057,-0.005788259
rightLittleMedial,-1.50837445,0.768657267,0.163995922,0.392007172,-0.140360147,0.0002835706
rightLittleDistal,-1.505935,0.75322926,0.179874375,0.415649652,-0.140319556,-0.003387092
rightLittleTip,-1.50315058,0.738380969,0.196801066,0.415649652,-0.140319571,-0.00338708586
