BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.16355634,0.94874686,0.562952042,0.008861859,0.628861,0.061720632
spine,-1.20874012,1.0294807,0.5624607,0.655478358,-0.019251734,0.7538995
chest,-1.20266771,1.30550921,0.580330431,-0.7053857,0.03996261,-0.707689
neck,-1.19045639,1.50523233,0.5907512,-0.719107,0.0146141974,-0.694695532
head,-1.18691313,1.61377561,0.59165144,-0.7320906,-0.0107492069,-0.680989444
leftShoulder,-1.176614,1.42333412,0.6562692,-0.4888468,0.41830495,-0.47883594
leftUpperArm,-1.19831145,1.414885,0.787294745,-0.251411,0.9662553,-0.00659180153
leftLowerArm,-1.07274592,1.18947792,0.783357,-0.360419273,0.9288058,-0.06545956
leftHand,-0.8804177,0.981583238,0.806445241,0.5592103,-0.8231714,-0.09830162
rightShoulder,-1.17594028,1.43054652,0.51724714,-0.5451387,-0.5951741,-0.426394284
rightUpperArm,-1.21594846,1.424954,0.390448332,-0.0393925421,-0.138079837,0.08200138
rightLowerArm,-1.260494,1.17117381,0.3762417,0.08843173,0.129674479,0.006150036
rightHand,-1.26355958,0.8914861,0.326156616,0.0500678457,-0.09334407,0.174805343
leftUpLeg,-1.17968929,0.9401927,0.6409272,0.0803933144,-0.9939759,0.00286839623
leftLeg,-1.11124551,0.518602133,0.6382507,-0.00203275681,-0.996802,0.009445281
leftFoot,-1.11224091,0.09058657,0.647060752,-0.5656468,0.478844017,-0.359728783
leftToe,-0.996988654,0.01658567,0.6023401,-0.578638,0.470374852,-0.3707342
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.14742339,0.9573011,0.484976918,0.09869637,-0.0377006344,0.442951
rightLeg,-0.807368755,0.706109762,0.424181134,0.103603579,0.0272558369,-0.4656564
rightFoot,-1.15999866,0.4729793,0.356518626,-0.4038245,0.367764175,-0.2349566
rightToe,-1.09690523,0.348895133,0.319350183,-0.3911311,0.37141344,-0.229144469
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-0.8510597,0.999975145,0.8049204,0.687319,-0.463215768,-0.0273549445
leftThumbMedial,-0.8271149,0.997854352,0.773575246,0.398242325,-0.717421651,0.153937414
leftThumbDistal,-0.804901242,0.978803337,0.767052054,0.371668845,-0.723919034,0.119715489
leftThumbTip,-0.7818052,0.954996467,0.7585081,0.3716709,-0.7239184,0.119717658
leftIndexProximal,-0.796125233,0.9812413,0.7954473,0.2733606,0.177550852,0.436685562
leftIndexMedial,-0.767114341,0.959815,0.767429948,-0.2727119,-0.177212939,-0.4368229
leftIndexDistal,-0.7492427,0.946620047,0.7502273,-0.272279352,-0.176987618,-0.436914325
leftIndexTip,-0.7317133,0.9336806,0.7333905,-0.272280246,-0.176986381,-0.4369136
leftMiddleProximal,-0.8038641,0.9579331,0.7925928,0.434331656,-0.880170941,-0.183541283
leftMiddleMedial,-0.7689552,0.9318965,0.7752263,0.41786167,-0.83386445,-0.336241841
leftMiddleDistal,-0.750116765,0.918764234,0.7545154,0.399508,-0.788247347,-0.432498068
leftMiddleTip,-0.735908,0.9095918,0.7298475,0.399508029,-0.788247466,-0.4324979
leftRingProximal,-0.8171323,0.937721968,0.7881823,0.451123536,-0.8807297,-0.144221544
leftRingMedial,-0.782313,0.9135762,0.7771222,0.450600863,-0.872055531,-0.189745277
leftRingDistal,-0.760350645,0.8988361,0.7672209,0.4495771,-0.864964247,-0.2198192
leftRingTip,-0.7394168,0.8851115,0.7558409,0.449577123,-0.8649643,-0.21981892
leftLittleProximal,-0.834753,0.9235279,0.784957647,0.354856551,-0.8608924,-0.34730795
leftLittleMedial,-0.810370862,0.9055657,0.7665588,0.36305666,-0.827992737,-0.419745982
leftLittleDistal,-0.795480132,0.8970126,0.7523738,0.367045283,-0.8026604,-0.46636337
leftLittleTip,-0.78085655,0.89030683,0.7363761,0.3670453,-0.8026603,-0.4663636
