BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.18007827,0.9244943,0.4515909,-0.0587578937,0.7221066,0.0370433331
spine,-1.23010743,1.00231934,0.451237351,0.7124205,0.05415879,0.6994316
chest,-1.24696457,1.27776217,0.430238962,-0.6917187,-0.044847887,-0.720479548
neck,-1.25345635,1.4771539,0.411587238,-0.707223535,-0.0228749719,-0.7059222
head,-1.25215662,1.585431,0.4032571,-0.721984267,-0.000877989747,-0.690622151
leftShoulder,-1.23498273,1.40721345,0.4887794,-0.4752266,0.390069246,-0.5659612
leftUpperArm,-1.26838338,1.41949737,0.61701113,0.181322888,0.978363037,-0.07078126
leftLowerArm,-1.36250091,1.18099964,0.6461884,0.135948166,0.982832,-0.121361166
leftHand,-1.44042349,0.9157196,0.711747468,0.08853768,-0.979493,-0.0475301966
rightShoulder,-1.22910762,1.39444911,0.350279748,-0.466630429,-0.6420575,-0.4310128
rightUpperArm,-1.259608,1.36876929,0.223314613,-0.06552604,-0.00244949223,-0.32277295
rightLowerArm,-1.10240173,1.16670263,0.19097583,0.06735967,-0.0277518984,0.70959276
rightHand,-0.81871593,1.17128217,0.175339013,0.199390367,0.139640942,-0.526849
leftUpLeg,-1.17642474,0.9272065,0.5315463,0.315652579,-0.937369347,0.0523415
leftLeg,-0.917513251,0.587541461,0.536326945,-0.23967509,-0.9574818,0.123318769
leftFoot,-1.10298347,0.221755415,0.659116447,-0.4367284,0.5718343,-0.322703362
leftToe,-1.0122695,0.112435356,0.6350485,-0.432603329,0.573981166,-0.3188693
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.18373179,0.9217822,0.3716355,0.0331383,0.0632240251,-0.0311731
rightLeg,-1.1589731,0.496431738,0.401541144,0.0255380422,0.0737424642,0.0817094445
rightFoot,-1.23001015,0.07456085,0.417497128,-0.6341586,0.296204984,-0.3271405
rightToe,-1.1246134,0.0153206177,0.339130878,-0.6341586,0.296204984,-0.3271405
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.410491,0.899893939,0.7192355,0.395545036,-0.7931016,-0.218762159
leftThumbMedial,-1.39276314,0.876534,0.692770362,-0.0200193413,-0.880009532,-0.105777122
leftThumbDistal,-1.39675355,0.847246647,0.6877437,-0.0481073372,-0.8719505,-0.159084737
leftThumbTip,-1.40464544,0.8148869,0.6797589,-0.0481054969,-0.8719509,-0.159082174
leftIndexProximal,-1.39717746,0.842682242,0.7163959,0.300518453,-0.0973768756,-0.00303500425
leftIndexMedial,-1.39476764,0.8052626,0.6903258,-0.300139964,0.09737573,0.00307364133
leftIndexDistal,-1.39328909,0.782228351,0.674304843,-0.2998876,0.09737495,0.003099399
leftIndexTip,-1.39184248,0.759646535,0.6586155,-0.299887836,0.09737648,0.003100108
leftMiddleProximal,-1.4196465,0.837213755,0.7076471,0.0410886556,0.9704163,0.180424243
leftMiddleMedial,-1.4207617,0.7935401,0.690632164,-0.0169859231,-0.931608438,-0.3261389
leftMiddleDistal,-1.41852248,0.7692128,0.671673059,-0.00065483636,-0.893561244,-0.419296175
leftMiddleTip,-1.41453373,0.74982053,0.649255157,-0.0006548778,-0.893561363,-0.419295967
leftRingProximal,-1.44178569,0.837981641,0.697005,0.03834761,0.9710323,0.101994611
leftRingMedial,-1.44314742,0.7952296,0.687616646,-0.0254463553,-0.963108957,-0.160399213
leftRingDistal,-1.44258749,0.7684768,0.678582,-0.016790498,-0.9558741,-0.19902654
leftRingTip,-1.4411124,0.743173361,0.667921,-0.0167905632,-0.955874145,-0.199026242
leftLittleProximal,-1.46130466,0.8456289,0.6879005,0.07744902,0.8956903,0.232347146
leftLittleMedial,-1.46010923,0.814444959,0.6711142,-0.0467274562,-0.8736002,-0.305072248
leftLittleDistal,-1.45681429,0.796414733,0.6584589,-0.0260557774,-0.855585754,-0.3524478
leftLittleTip,-1.45177662,0.779394269,0.6443285,-0.02605566,-0.855585635,-0.352448
rightThumbProximal,-0.7912576,1.18927622,0.186507612,-0.0351774059,-0.636701941,0.707752347
rightThumbMedial,-0.7760251,1.189446,0.222953647,-0.128504887,0.6754157,-0.393782079
rightThumbDistal,-0.756414,1.1697526,0.23420088,-0.0523049645,0.7188116,-0.307507068
rightThumbTip,-0.7407501,1.14216614,0.247116953,-0.0523066744,0.7188109,-0.307509154
rightIndexProximal,-0.7431633,1.169931,0.214277908,-0.247952834,-0.40761587,0.434182137
rightIndexMedial,-0.7220923,1.147096,0.247747973,0.301372856,0.4373025,-0.404266447
rightIndexDistal,-0.7125818,1.133287,0.270293236,0.3361671,0.455887258,-0.383186162
rightIndexTip,-0.705625057,1.12006116,0.293420434,0.336167067,0.455887079,-0.383186072
rightMiddleProximal,-0.7518665,1.14679146,0.2146204,-0.3071731,-0.2883668,0.409014732
rightMiddleMedial,-0.729128063,1.1244415,0.248994678,0.376516581,0.322900176,-0.382340223
rightMiddleDistal,-0.718212247,1.11132669,0.274784774,0.421193153,0.344577,-0.362926036
rightMiddleTip,-0.710472643,1.09990859,0.301322371,0.421192855,0.3445769,-0.362926126
rightRingProximal,-0.7662372,1.1268549,0.214512914,-0.3610939,-0.178536937,0.366949379
rightRingMedial,-0.7449352,1.10627639,0.246769458,0.441217721,0.213503212,-0.347769558
rightRingDistal,-0.7345561,1.09586167,0.270882517,0.492346942,0.235704869,-0.333122343
rightRingTip,-0.7268534,1.087798,0.296016753,0.492346853,0.235704839,-0.333122373
rightLittleProximal,-0.7841827,1.11297536,0.21174176,-0.3915985,-0.0975876,0.343298137
rightLittleMedial,-0.7662573,1.09676075,0.237653211,0.423328638,0.110474877,-0.3393704
rightLittleDistal,-0.755751669,1.08760083,0.25502643,0.4441503,0.118980296,-0.336482823
rightLittleTip,-0.745602131,1.07900131,0.273405015,0.4441503,0.118980289,-0.336482823
