BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.2142421,0.9299528,0.3827353,-0.07820212,0.7077261,0.03182661
spine,-1.26583469,1.00659609,0.377858073,0.7007262,0.0577695742,0.710994542
chest,-1.27355051,1.28248429,0.35979116,-0.684657,-0.0166742578,-0.72808677
neck,-1.2695868,1.482397,0.34689644,-0.698588133,-0.00360535039,-0.7143031
head,-1.26367509,1.59062266,0.3400203,-0.7120249,0.009466109,-0.7000139
leftShoulder,-1.2564559,1.40944529,0.4223761,-0.4733975,0.3823797,-0.558086
leftUpperArm,-1.292069,1.41891134,0.550250947,0.148323566,0.9867729,-0.0537762679
leftLowerArm,-1.36863971,1.17370629,0.5747863,0.148358151,0.9816054,-0.118861511
leftHand,-1.45020843,0.910090148,0.6425836,0.0294062421,-0.993456364,-0.0155400867
rightShoulder,-1.24799526,1.40033412,0.283721864,-0.464843929,-0.636304557,-0.42537728
rightUpperArm,-1.27632964,1.37292683,0.156616077,-0.0365122,-0.047167886,-0.314839482
rightLowerArm,-1.123297,1.16672158,0.131101862,0.106861189,0.0261476766,0.5161022
rightHand,-0.8757429,1.04043245,0.0718471259,0.08049979,0.057197392,-0.325749367
leftUpLeg,-1.21393955,0.9352419,0.462644637,0.465394348,-0.8585721,0.08228433
leftLeg,-0.8586396,0.698928,0.443989575,-0.356684566,-0.9162533,0.18124029
leftFoot,-1.13522351,0.4080733,0.592922,-0.308917671,0.501902163,-0.3161728
leftToe,-1.06762266,0.280836672,0.59327507,-0.293843269,0.508184,-0.305973977
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.21454465,0.9246637,0.302826,0.06532012,0.0307214446,0.008811956
rightLeg,-1.22376633,0.5012562,0.358245939,0.065320164,0.0307214763,0.008811912
rightFoot,-1.23297215,0.07678813,0.41318208,-0.627517939,0.2694943,-0.342079043
rightToe,-1.12641346,0.01825516,0.335862577,-0.627517939,0.2694943,-0.342079043
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.421636,0.8909742,0.6471306,0.32385996,-0.7803352,-0.2474646
leftThumbMedial,-1.41094315,0.8645972,0.6197393,-0.107793942,-0.839815736,-0.0577647351
leftThumbDistal,-1.41820347,0.8355117,0.6202489,-0.131403178,-0.8363807,-0.09536581
