BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.3508898,0.954163,0.424764752,0.0018926668,0.651175261,0.0468944944
spine,-1.39515877,1.03540158,0.424197346,0.672459,-0.01206263,0.7394723
chest,-1.388855,1.31180036,0.436417431,-0.7126518,0.0323893465,-0.7007318
neck,-1.37755489,1.5117259,0.4434271,-0.722601354,0.0163865816,-0.6905728
head,-1.37104893,1.620123,0.441768527,-0.731961,0.000370439928,-0.6798501
leftShoulder,-1.36191738,1.43095529,0.5099337,-0.499430537,0.4162496,-0.497045755
leftUpperArm,-1.38261163,1.43002,0.641389966,-0.169648126,0.9795567,-0.0197267849
leftLowerArm,-1.29576278,1.18702316,0.642055452,-0.14560467,0.982581556,-0.0834974051
leftHand,-1.21067178,0.9188798,0.6820813,0.346088469,-0.926353,-0.143808737
rightShoulder,-1.3641243,1.43595719,0.3708305,-0.5610519,-0.595606148,-0.3900077
rightUpperArm,-1.40922475,1.42714345,0.245937958,0.00114938687,-0.167413637,-0.0139377071
rightLowerArm,-1.40203416,1.16919291,0.245318875,0.0815117359,0.184597284,0.03977703
rightHand,-1.38846338,0.889714539,0.1958133,0.0419076048,-0.1559866,0.06544993
leftUpLeg,-1.36270583,0.948276162,0.50375396,-0.0120915575,-0.998899639,-0.001432644
leftLeg,-1.37307882,0.521284163,0.5029992,-0.0120915761,-0.9988996,-0.00143258844
leftFoot,-1.38341987,0.09330174,0.5028589,-0.5297627,0.4925919,-0.427902579
leftToe,-1.26004744,0.02243942,0.480122447,-0.530247748,0.49220854,-0.428343534
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.33907378,0.960049868,0.345775545,0.07472233,-0.0279140342,0.359700859
rightLeg,-1.05163789,0.648226142,0.2950125,0.08665847,-0.00300819078,-0.37137
rightFoot,-1.34531343,0.3447321,0.224855989,-0.4302088,0.349107862,-0.2531683
rightToe,-1.27463865,0.22641468,0.182841465,-0.420583546,0.352145016,-0.248926654
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.17614031,0.921786845,0.680814862,0.6177788,-0.5853908,-0.168789074
leftThumbMedial,-1.15419936,0.9146878,0.64874357,0.264176577,-0.7972548,0.002424179
