BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.16551793,0.935035765,0.576995,-0.02088573,0.65451324,0.04019842
spine,-1.2114,1.01528692,0.5732079,0.675292552,0.0010446189,0.7371573
chest,-1.20454574,1.29165685,0.5837096,-0.7140805,0.0387015641,-0.698942244
neck,-1.19111085,1.49139547,0.592137754,-0.7294015,0.00718842726,-0.6840297
head,-1.18923032,1.59998369,0.5924149,-0.7436566,-0.0243352279,-0.6681174
leftShoulder,-1.17602551,1.40997517,0.6579763,-0.473599583,0.44563657,-0.5007125
leftUpperArm,-1.19599,1.40332389,0.789380431,-0.1005821,0.992702,-0.0021612735
leftLowerArm,-1.14438319,1.15049624,0.7870355,-0.146177,0.984887838,-0.08973796
leftHand,-1.06134224,0.8830622,0.835270643,0.351424545,-0.928002059,-0.08174859
rightShoulder,-1.17880476,1.41602957,0.5189252,-0.555195868,-0.5961686,-0.394651026
rightUpperArm,-1.2222625,1.40644574,0.393508077,-0.0101956828,-0.107288033,-0.040342018
rightLowerArm,-1.2021445,1.14928782,0.386047632,0.06622607,0.0650264844,0.24603641
rightHand,-1.06968892,0.902028561,0.340643734,0.12189965,0.02122242,-0.1046134
leftUpLeg,-1.1767292,0.9323662,0.6562462,0.105124146,-0.993273854,-0.009189476
leftLeg,-1.08790624,0.514759958,0.644169,-0.03008962,-0.997956634,-0.00182524067
leftFoot,-1.11363518,0.08742675,0.6446755,-0.565480769,0.481942564,-0.367657363
leftToe,-0.9967235,0.0148114935,0.6020394,-0.581973433,0.470717818,-0.381923169
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.15430665,0.9377054,0.497743845,0.09079569,0.0277740676,0.280595243
rightLeg,-0.9275237,0.5848863,0.4170066,0.07149387,0.03186434,-0.313967645
rightFoot,-1.1838448,0.245653719,0.367040753,-0.3943914,0.292181879,-0.310962677
rightToe,-1.10213852,0.130322188,0.339078754,-0.381821424,0.29693225,-0.306430072
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.02695,0.8856509,0.838869,0.5737549,-0.6437158,-0.121033467
leftThumbMedial,-1.00247347,0.8733142,0.8104248,0.213504076,-0.8291464,0.0298269074
leftThumbDistal,-0.9909355,0.846118748,0.80530405,0.186183959,-0.8295702,-0.013660104
leftThumbTip,-0.980847061,0.8142544,0.797815442,0.186185956,-0.82957,-0.0136576351
leftIndexProximal,-0.986019552,0.843668163,0.8343245,0.301077724,0.03936968,0.243739486
leftIndexMedial,-0.9665963,0.811704755,0.8081183,-0.300462663,-0.0392069444,-0.243765667
leftIndexDistal,-0.9546383,0.7920201,0.7920262,-0.300052553,-0.0390984453,-0.243783072
leftIndexTip,-0.9429139,0.772716165,0.7762756,-0.300053179,-0.0390970223,-0.243782341
leftMiddleProximal,-1.00308156,0.8267445,0.828512132,0.2208256,-0.954383969,-0.192846879
leftMiddleMedial,-0.982297063,0.7879199,0.8124251,0.22721386,-0.9079014,-0.351786464
leftMiddleDistal,-0.9691404,0.767842948,0.7929289,0.227824584,-0.8621809,-0.452418864
leftMiddleTip,-0.9575955,0.753282547,0.769493,0.227824584,-0.862181,-0.452418655
leftRingProximal,-1.023341,0.8151769,0.820783257,0.230445489,-0.957185864,-0.134960532
