BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.39093864,0.92431426,0.388926446,-0.0166845564,0.636316955,0.0152135687
spine,-1.43297577,1.00634873,0.380989343,0.6473659,0.00751350867,0.7621037
chest,-1.431194,1.28320432,0.381864965,-0.668827355,0.0108639048,-0.7433012
neck,-1.42607057,1.48350215,0.383110553,-0.686586857,0.0119908145,-0.726822138
head,-1.42213845,1.59203577,0.38297835,-0.7039165,0.0131102167,-0.709888041
leftShoulder,-1.41655433,1.40540814,0.453837633,-0.4505106,0.401637346,-0.537925661
leftUpperArm,-1.45265627,1.40336514,0.581909239,-0.113168694,0.993361533,-0.02025689
leftLowerArm,-1.39459515,1.15213537,0.5920631,-0.1859019,0.981182635,-0.0515098535
leftHand,-1.29117572,0.889129639,0.6216573,0.391480833,-0.895272434,-0.19642584
rightShoulder,-1.40190542,1.4058944,0.315400779,-0.537806451,-0.5695831,-0.441562533
rightUpperArm,-1.43202472,1.40169263,0.185843632,-0.0191879179,-0.03368821,0.009360207
rightLowerArm,-1.43718517,1.14387631,0.176111773,0.06980406,0.000792651263,0.0255300123
rightHand,-1.42274833,0.8628624,0.1365404,0.153435856,-0.06718644,0.05268551
leftUpLeg,-1.40613377,0.9241358,0.467556238,0.0868098,-0.995119,0.0195935946
leftLeg,-1.3316257,0.50378263,0.481049716,-0.119771488,-0.991664,0.028006332
leftFoot,-1.43234921,0.08865851,0.5093806,-0.5314028,0.499952376,-0.412240684
leftToe,-1.31121743,0.0150427893,0.483554453,-0.5479428,0.487029016,-0.4274313
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.37574351,0.9244928,0.310296655,0.0277384836,-0.094373554,-0.03772554
rightLeg,-1.40555441,0.499247134,0.283692,0.0277384,-0.094373554,-0.0377254263
rightFoot,-1.4353168,0.07304731,0.2564193,-0.6016121,0.266685158,-0.384428144
rightToe,-1.32149041,0.0148743577,0.189946473,-0.6016121,0.266685158,-0.384428144
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.25709379,0.8953641,0.623083234,0.6479,-0.582838237,-0.190259784
leftThumbMedial,-1.23405528,0.891886,0.591185033,0.346302867,-0.7990759,0.0117477616
leftThumbDistal,-1.21711552,0.8691034,0.581544638,0.345250249,-0.799099267,0.0100368615
leftThumbTip,-1.19787741,0.843024135,0.570455849,0.345252126,-0.799098969,0.01003929
leftIndexProximal,-1.21244,0.860702,0.606863737,0.344354,0.0575038977,0.304113328
leftIndexMedial,-1.18962812,0.834310949,0.5773881,-0.344165,-0.057438992,-0.304125726
leftIndexDistal,-1.1755898,0.8180677,0.559263051,-0.344039,-0.05739572,-0.304133981
leftIndexTip,-1.16182959,0.8021451,0.541505933,-0.3440397,-0.05739438,-0.304133177
leftMiddleProximal,-1.2280246,0.843193054,0.598998249,0.2856556,-0.9120528,-0.292758554
leftMiddleMedial,-1.20279312,0.811996758,0.5747434,0.2871106,-0.871562839,-0.397399068
leftMiddleDistal,-1.1874249,0.7959386,0.5532437,0.2858906,-0.8378758,-0.464232743
leftMiddleTip,-1.17384064,0.783810258,0.5295182,0.2858906,-0.8378759,-0.464232534
leftRingProximal,-1.24755538,0.83085537,0.5906127,0.29725,-0.923259437,-0.230739564
leftRingMedial,-1.22195446,0.7994651,0.573970258,0.300764471,-0.910500765,-0.276833951
leftRingDistal,-1.20551062,0.780661047,0.5607923,0.302685946,-0.9007146,-0.3071836
leftRingTip,-1.1896342,0.7633915,0.5464467,0.302685946,-0.9007147,-0.3071833
leftLittleProximal,-1.26898813,0.825245559,0.584997535,0.202012792,-0.8813958,-0.385202765
leftLittleMedial,-1.25133932,0.8032186,0.5635737,0.212678388,-0.8567616,-0.4372634
leftLittleDistal,-1.23987508,0.791477442,0.548513234,0.219367862,-0.8386252,-0.471113116
leftLittleTip,-1.22803855,0.781044245,0.5322103,0.219367921,-0.8386251,-0.471113324
rightThumbProximal,-1.39694357,0.8400732,0.140693,-0.302803844,-0.482100755,0.369535655
rightThumbMedial,-1.38703656,0.818603933,0.172336191,0.208247349,0.560524464,0.0753169
rightThumbDistal,-1.39763975,0.7915624,0.179769427,0.2981637,0.5482293,0.13894248
rightThumbTip,-1.4161557,0.764722764,0.190256849,0.2981617,0.5482298,0.138940871
rightIndexProximal,-1.39953744,0.7841145,0.15859212,-0.309731483,-0.12735875,-0.0899636149
rightIndexMedial,-1.41084766,0.7479469,0.184080482,0.354119718,0.122922376,0.09593597
rightIndexDistal,-1.41826487,0.7274142,0.201767236,0.3832714,0.11980854,0.09979718
rightIndexTip,-1.425797,0.708516955,0.220323846,0.383271247,0.119808368,0.0997973457
rightMiddleProximal,-1.423984,0.785636067,0.161961481,-0.2728747,0.00584827829,-0.124192536
rightMiddleMedial,-1.43494391,0.747180045,0.186439291,0.338655859,-0.0144839566,0.1234836
rightMiddleDistal,-1.4417634,0.7242926,0.206084669,0.3816194,-0.0202050842,0.122677356
