BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.21110713,0.8979013,0.4434121,-0.0240405332,0.674421966,0.04767297
spine,-1.25840271,0.9774109,0.4423559,0.6769911,0.01960725,0.7352419
chest,-1.26459849,1.25403619,0.4372546,-0.6811931,-0.0107000275,-0.7318703
neck,-1.26309812,1.45426655,0.430000871,-0.6958954,-0.00158105721,-0.7176959
head,-1.25939345,1.56273186,0.4259305,-0.7101767,0.00753887,-0.7030874
leftShoulder,-1.24977231,1.37939394,0.5035404,-0.4570921,0.385908067,-0.5505088
leftUpperArm,-1.28814411,1.38258612,0.6309267,-0.0270475857,0.994984269,-0.0221596677
leftLowerArm,-1.27532589,1.12516558,0.6436142,-0.0667172745,0.992789865,-0.08466063
leftHand,-1.24020672,0.8476146,0.693368554,0.292275041,-0.946779,-0.038786035
rightShoulder,-1.23981929,1.37429249,0.36477983,-0.503360033,-0.5975947,-0.425967664
rightUpperArm,-1.2681663,1.35694432,0.235918015,-0.0178397615,0.0109915184,-0.12848042
rightLowerArm,-1.2023201,1.10757649,0.227518514,0.10497959,-0.002428169,0.262161255
rightHand,-1.05925226,0.86874485,0.1706487,0.104145125,0.0161817744,-0.0307055879
leftUpLeg,-1.21797562,0.894875169,0.523144364,0.286560744,-0.954096735,0.00267466018
leftLeg,-0.9842224,0.537910163,0.5040189,-0.214452893,-0.97593987,0.0299476832
leftFoot,-1.16272712,0.149977773,0.5343577,-0.362279028,0.5502706,-0.2893957
leftToe,-1.09269083,0.02507335,0.5184527,-0.498274237,0.478382528,-0.397111982
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.20423865,0.9009275,0.363679826,0.0307684187,0.042773895,0.015015739
rightLeg,-1.21817052,0.474810123,0.389375269,0.0307685081,0.0427739173,0.0150157977
rightFoot,-1.23208249,0.04766807,0.414515138,-0.6328506,0.2713457,-0.337177128
rightToe,-1.12615883,-0.0100539625,0.335727483,-0.6328506,0.2713457,-0.337177128
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.20619166,0.8457389,0.6998447,0.5242963,-0.6871117,-0.106416382
leftThumbMedial,-1.1818639,0.828849,0.6737054,0.125158966,-0.856321,0.07036682
leftThumbDistal,-1.17334378,0.800103,0.6735953,0.103126183,-0.8585932,0.0324766524
leftThumbTip,-1.166163,0.766652,0.6719652,0.103128091,-0.8585929,0.0324792
leftIndexProximal,-1.17123175,0.7984553,0.700586736,0.219190836,-0.009384319,0.20835194
leftIndexMedial,-1.15290523,0.761139333,0.6816832,-0.219145522,0.009394278,-0.208351731
leftIndexDistal,-1.14162993,0.7381806,0.670055747,-0.219115317,0.009400917,-0.208351582
