BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.25747693,0.932895958,0.4592345,-0.0299562,0.6921865,0.0122104213
spine,-1.3013674,1.01425457,0.455469429,0.6994333,0.0242441148,0.714243531
chest,-1.30924523,1.29097915,0.449660271,-0.713633537,-0.0127918664,-0.700401843
neck,-1.31265152,1.49128056,0.445812851,-0.7163763,-0.0110451495,-0.6972436
head,-1.310869,1.59974289,0.4405427,-0.718750656,-0.009292753,-0.693726838
leftShoulder,-1.29112017,1.41559553,0.5165216,-0.485839844,0.401600778,-0.5468133
leftUpperArm,-1.31939018,1.42492318,0.646227658,-0.00217147,0.9995802,-0.02887109
leftLowerArm,-1.31825244,1.16730428,0.6611203,-0.0279024821,0.9942405,-0.1018848
leftHand,-1.30144048,0.889492154,0.7184019,0.106952839,-0.9881554,-0.0600961074
rightShoulder,-1.29370224,1.41287863,0.377361417,-0.5192684,-0.618608952,-0.403010368
rightUpperArm,-1.33302891,1.39479518,0.251519173,-0.007660532,-0.06942751,-0.191674516
rightLowerArm,-1.23645985,1.15573514,0.240781114,0.05829192,0.0466143638,0.405780047
rightHand,-1.0279398,0.9670884,0.199855387,0.168942034,0.009361522,-0.287222326
leftUpLeg,-1.260797,0.934807062,0.5392276,-0.0182097517,-0.9936802,0.0265771374
leftLeg,-1.27381289,0.508575,0.563459754,-0.0182097089,-0.9936802,0.0265770052
leftFoot,-1.286726,0.08138704,0.588351369,-0.551715732,0.4850953,-0.401662946
leftToe,-1.165223,0.011202611,0.5556355,-0.570228159,0.470967263,-0.418139279
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.25415683,0.9309849,0.379241437,0.05922391,-0.0281809773,0.032717187
rightLeg,-1.22485793,0.507776856,0.3295739,0.06306202,-0.0281452015,-0.116905831
rightFoot,-1.322464,0.09485,0.272649556,-0.5462259,0.312489778,-0.369175434
rightToe,-1.21375442,0.0175107718,0.218243316,-0.5666423,0.301191241,-0.378449768
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.26998293,0.875093639,0.7207645,0.397893071,-0.754574656,-0.2398033
leftThumbMedial,-1.25504351,0.852643132,0.6919001,0.00231292634,-0.8478633,-0.08672669
leftThumbDistal,-1.257646,0.8231122,0.687418,-0.0243157987,-0.84234947,-0.129773036
leftThumbTip,-1.26369381,0.79005444,0.6807998,-0.0243137833,-0.842349768,-0.129770577
leftIndexProximal,-1.25467944,0.818564951,0.715397656,0.293282121,-0.0214906577,-0.00183843856
leftIndexMedial,-1.25426424,0.7807523,0.689790666,-0.292719841,0.0214896034,0.001850978
leftIndexDistal,-1.25401008,0.7574705,0.674064,-0.292344958,0.0214888975,0.00185933744
leftIndexTip,-1.25376165,0.7346423,0.658669233,-0.2923452,0.0214904379,0.00186005363
leftMiddleProximal,-1.27800333,0.812040746,0.710424066,0.02941747,0.98331815,0.161581367
leftMiddleMedial,-1.27953136,0.7676857,0.6953101,-0.01565057,-0.9413418,-0.326953679
leftMiddleDistal,-1.27878344,0.743388534,0.676195443,-0.00618696166,-0.8978903,-0.432222366
leftMiddleTip,-1.27696228,0.72465694,0.652950168,-0.006186985,-0.897890449,-0.432222158
leftRingProximal,-1.30160284,0.811759353,0.7035701,0.0128054181,0.987788439,0.09792041
leftRingMedial,-1.30167723,0.7688216,0.6949637,-0.006035091,-0.9807529,-0.153095543
leftRingDistal,-1.30096483,0.7419049,0.686440945,-0.00150943222,-0.974349558,-0.189624667
leftRingTip,-1.29978216,0.7163851,0.6762704,-0.00150946737,-0.9743496,-0.189624354
leftLittleProximal,-1.32268643,0.8184743,0.6978476,0.0688695759,0.9255875,0.226169437
leftLittleMedial,-1.32246554,0.787000656,0.681568563,-0.04504952,-0.9045776,-0.299339741
leftLittleDistal,-1.320278,0.7688092,0.668904066,-0.02899834,-0.8873511,-0.34709236
leftLittleTip,-1.316687,0.7516261,0.654530942,-0.0289982371,-0.887351,-0.347092539
rightThumbProximal,-0.993704855,0.966417968,0.205332741,-0.1395125,-0.5747459,0.5929423
rightThumbMedial,-0.9744411,0.95623,0.238279432,0.0117985448,0.6221836,-0.190778241
rightThumbDistal,-0.9661962,0.9284388,0.245934308,0.101748466,0.6404178,-0.115645431
rightThumbTip,-0.9646987,0.8958123,0.256252378,0.101746432,0.640417635,-0.1156473
rightIndexProximal,-0.960125446,0.921971,0.224184066,-0.284385264,-0.261838049,0.23742339
rightIndexMedial,-0.9476008,0.8888375,0.25301072,0.343996227,0.277293563,-0.219173923
rightIndexDistal,-0.942247152,0.8700898,0.273241669,0.38288185,0.286896944,-0.206443757
rightIndexTip,-0.938593,0.8529747,0.294499755,0.382881761,0.286896765,-0.206443623
rightMiddleProximal,-0.979842365,0.907261968,0.226671562,-0.301310331,-0.136223957,0.215505466
rightMiddleMedial,-0.96512413,0.873245537,0.255384,0.3812904,0.1547269,-0.202630728
rightMiddleDistal,-0.9576368,0.8538528,0.278278172,0.432999581,0.1664004,-0.193159387
rightMiddleTip,-0.951957047,0.8373909,0.3025941,0.432999253,0.166400358,-0.1931594
rightRingProximal,-1.00253987,0.898333848,0.229689,-0.32254082,-0.0166111365,0.1801885
rightRingMedial,-0.988346457,0.8664973,0.256197751,0.396440119,0.0310928468,-0.178261176
