BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.44078016,0.925776243,0.349038422,-0.0188610815,0.7313798,0.0132612344
spine,-1.48351038,1.00780642,0.351263046,0.7276163,0.0147413518,0.685756445
chest,-1.48960507,1.284641,0.3497609,-0.7199449,-0.00648682844,-0.693995357
neck,-1.49225008,1.48498833,0.3487588,-0.7117048,-0.002522368,-0.7024613
head,-1.4919889,1.59358788,0.347714216,-0.703318834,0.00144260982,-0.7107833
leftShoulder,-1.46976054,1.40824,0.418008059,-0.472051233,0.460053474,-0.510006964
leftUpperArm,-1.486976,1.40369928,0.5498901,-0.04982693,0.9954531,-0.0216338672
leftLowerArm,-1.46050274,1.14717066,0.558992,-0.0505353324,0.993317246,-0.05061025
leftHand,-1.42937016,0.865923762,0.584960341,0.1457713,-0.9749131,-0.1669385
rightShoulder,-1.47486365,1.40747678,0.2788931,-0.5690963,-0.608028352,-0.4011089
rightUpperArm,-1.52623272,1.40342021,0.15619579,-0.0363808163,-0.0532264262,-0.03970406
rightLowerArm,-1.50679934,1.14686537,0.1363832,0.04146998,-0.00239355816,0.0236463547
rightHand,-1.49332035,0.8640071,0.112875141,0.145808235,-0.0115885343,-0.142105654
leftUpLeg,-1.43515944,0.92653805,0.428922057,0.0218527187,-0.98690325,-0.009539181
leftLeg,-1.41803646,0.49990508,0.417901665,-0.07108859,-0.9846144,0.005507366
leftFoot,-1.47701979,0.07614374,0.4328419,-0.573604465,0.428763956,-0.408964038
leftToe,-1.35371661,0.0135121569,0.3924344,-0.57417,0.4283547,-0.409392923
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.44640088,0.9250145,0.2691548,0.008976183,0.173762277,-0.0241746753
rightLeg,-1.42740333,0.4984639,0.2802918,0.007927737,-0.176107451,-0.07112828
rightFoot,-1.48578382,0.0747367442,0.2623226,-0.61863184,0.330660343,-0.347680449
rightToe,-1.37502944,0.014000088,0.193013951,-0.61863184,0.330660343,-0.347680449
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.397137,0.855646968,0.5773518,0.429152966,-0.6468109,-0.3263986
leftThumbMedial,-1.38911617,0.8391125,0.542385459,0.089632526,-0.761007547,-0.116632953
leftThumbDistal,-1.38944483,0.8104277,0.533666849,0.06650856,-0.7562429,-0.144334272
leftThumbTip,-1.3922745,0.777906,0.5232976,0.0665109,-0.7562431,-0.144332111
leftIndexProximal,-1.37861681,0.803333163,0.5578901,0.299324751,0.101422429,0.0263488237
leftIndexMedial,-1.37910724,0.7659107,0.5317175,-0.298990875,-0.101413183,-0.02638444
leftIndexDistal,-1.37940466,0.742876351,0.515631258,-0.298768252,-0.101407006,-0.02640818
leftIndexTip,-1.37969339,0.720295548,0.4998766,-0.2987685,-0.101405486,-0.0264074262
leftMiddleProximal,-1.40176535,0.794679165,0.5571422,0.00594063336,-0.976412356,-0.2124761
leftMiddleMedial,-1.40197682,0.7520314,0.537667632,0.002237471,-0.9512189,-0.3061206
leftMiddleDistal,-1.40257061,0.7269037,0.519652963,-0.0002456095,-0.9294241,-0.367012531
leftMiddleTip,-1.40342689,0.705052257,0.49924922,-0.000245603471,-0.929424167,-0.367012322
leftRingProximal,-1.42620218,0.79240036,0.5558628,0.0290902127,-0.983463943,-0.178749025
leftRingMedial,-1.42371368,0.751480937,0.540463567,0.028967455,-0.970618546,-0.238856331
leftRingDistal,-1.42216456,0.7265083,0.5273631,0.0288247075,-0.9600116,-0.27844277
leftRingTip,-1.4207052,0.7033203,0.5126565,0.0288247131,-0.960011661,-0.278442472
leftLittleProximal,-1.44856024,0.7971054,0.5564441,0.059532363,0.944126248,0.289094269
leftLittleMedial,-1.44953907,0.7678446,0.536481738,-0.04890437,-0.9210625,-0.355800152
leftLittleDistal,-1.44915974,0.7513171,0.5215553,-0.0416761227,-0.9030621,-0.399285525
leftLittleTip,-1.44810128,0.7359423,0.504904866,-0.04167606,-0.903062,-0.399285734
rightThumbProximal,-1.46085119,0.8529292,0.117926195,-0.220478982,-0.5425553,0.490379781
rightThumbMedial,-1.44529784,0.836266041,0.150187716,0.08479191,0.6033717,-0.08373757
rightThumbDistal,-1.44440615,0.8071355,0.157226592,0.160802573,0.6086466,-0.0248741657
rightThumbTip,-1.449787,0.774697244,0.166818246,0.160800487,0.6086467,-0.0248759463
rightIndexProximal,-1.44207287,0.799677,0.1343602,-0.325501025,-0.2076466,0.0821016
