BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.41727626,0.9522191,0.416713566,0.00338971731,0.6042236,0.0471788719
spine,-1.46076334,1.03370893,0.411416143,0.635457456,-0.0139942914,0.771490932
chest,-1.45332706,1.31003547,0.424111426,-0.6941596,0.0351503,-0.7188964
neck,-1.44074452,1.50986969,0.4315292,-0.699328244,0.0288286861,-0.7135322
head,-1.43151176,1.618081,0.431240171,-0.7041044,0.0224909,-0.7077677
leftShoulder,-1.42923534,1.42905676,0.498822272,-0.494912922,0.389016956,-0.497980326
leftUpperArm,-1.4570452,1.42717338,0.628948867,-0.215300143,0.9710903,-0.0298304465
leftLowerArm,-1.34762049,1.19350493,0.6329327,-0.306939423,0.9483964,-0.0432524458
leftHand,-1.1805445,0.9639552,0.64459306,0.4329929,-0.8744015,-0.212983012
rightShoulder,-1.42421067,1.43390131,0.359786749,-0.581555545,-0.5512973,-0.4268716
rightUpperArm,-1.461927,1.43933785,0.2322807,-0.0163049921,-0.143060774,0.184739351
rightLowerArm,-1.555823,1.19903731,0.237740219,0.0783916041,0.08968238,-0.220373809
rightHand,-1.68106532,0.945976,0.205842614,0.121368766,-0.1591843,0.180384576
leftUpLeg,-1.43852878,0.9458805,0.493666261,0.00263182842,-0.9992574,0.0101246517
leftLeg,-1.43596137,0.518855333,0.502225161,0.0026318836,-0.999257267,0.010124648
leftFoot,-1.4333421,0.090854764,0.5114208,-0.5402446,0.493973941,-0.4135039
leftToe,-1.31098115,0.0198906064,0.484015375,-0.540817857,0.493535578,-0.414026976
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.39602375,0.9585578,0.33976087,0.0777997151,-0.0820094347,0.381157964
rightLeg,-1.09181213,0.6607145,0.3054818,0.123266742,-0.0232145078,-0.416788042
rightFoot,-1.41055608,0.3944776,0.201577559,-0.396175832,0.381237775,-0.245827764
rightToe,-1.3456533,0.270298541,0.1680164,-0.383400381,0.385108054,-0.2397195
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.14835691,0.9748535,0.6376892,0.6527252,-0.4812509,-0.204227269
leftThumbMedial,-1.132387,0.9723065,0.6016497,0.364618242,-0.7100479,0.006810443
leftThumbDistal,-1.11661637,0.950299144,0.5887693,0.344565332,-0.7098865,-0.0165976826
leftThumbTip,-1.10055816,0.9241995,0.5734679,0.344567567,-0.709886253,-0.0165955834
leftIndexProximal,-1.10369039,0.9452659,0.613441,0.358235925,0.1901516,0.3115952
leftIndexMedial,-1.08545566,0.92018646,0.5799118,-0.357633352,-0.1899331,-0.311728418
leftIndexDistal,-1.07421541,0.9047375,0.5593103,-0.357231557,-0.1897874,-0.311817169
leftIndexTip,-1.06318581,0.889584959,0.539137661,-0.357232243,-0.189786121,-0.3118163
leftMiddleProximal,-1.11778283,0.925179243,0.6104015,0.304134,-0.9095207,-0.267133117
leftMiddleMedial,-1.09420991,0.8936596,0.5849268,0.286875963,-0.8601559,-0.39839673
leftMiddleDistal,-1.08235514,0.8776422,0.5612796,0.271846652,-0.8166838,-0.481264532
leftMiddleTip,-1.07384992,0.8660086,0.535071731,0.271846682,-0.816683948,-0.481264353
leftRingProximal,-1.1365782,0.9096147,0.607492268,0.328649044,-0.9125472,-0.238427848
