BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.37740922,0.9435381,0.232895121,-0.0698030144,0.71310097,0.0108125163
spine,-1.42579854,1.02217817,0.227066189,0.701580167,0.0528202541,0.7105958
chest,-1.426893,1.29783607,0.203460559,-0.676584542,-0.0186592359,-0.734894753
neck,-1.41940594,1.49733651,0.186414346,-0.6926848,0.00548844924,-0.7197596
head,-1.41140926,1.60547781,0.180371121,-0.708035648,0.0296302,-0.7038456
leftShoulder,-1.40906858,1.42583132,0.263691038,-0.442320734,0.3812495,-0.583901048
leftUpperArm,-1.45183134,1.43556952,0.389334917,0.106474966,0.9889914,-0.06954757
leftLowerArm,-1.50889289,1.18586516,0.42067644,0.159634769,0.976077259,-0.115101084
leftHand,-1.60349011,0.923722863,0.476139575,0.123884104,-0.968907952,-0.0170257129
rightShoulder,-1.39781535,1.41359925,0.125476182,-0.4805765,-0.6061986,-0.443432242
rightUpperArm,-1.42192447,1.39432573,-0.00397326052,-0.04510878,-0.0139513342,-0.283456147
rightLowerArm,-1.2821269,1.178792,-0.0283126123,0.0373360962,-0.0234580282,0.421126366
rightHand,-1.06481433,0.9962182,-0.0419202931,0.1994064,0.0153425774,-0.3200947
leftUpLeg,-1.376027,0.9503029,0.312681675,0.395989627,-0.8962598,0.08072533
leftLeg,-1.06024837,0.6627021,0.312670827,-0.393440843,-0.90161556,0.176441446
leftFoot,-1.35870171,0.393968761,0.460940629,-0.197253749,0.469420433,-0.37883085
leftToe,-1.29388881,0.270519435,0.4972547,-0.172903791,0.4810781,-0.3639125
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.37879145,0.9367734,0.153108552,0.0611431934,0.0928988159,0.0238385163
rightLeg,-1.40387511,0.5133338,0.203108713,0.06114319,0.09289876,0.0238383375
rightFoot,-1.42890429,0.08883652,0.252621323,-0.618846536,0.3144114,-0.34867233
rightToe,-1.31886137,0.0284100585,0.181922227,-0.618846536,0.3144114,-0.34867233
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.57354736,0.910197556,0.4872292,0.440435082,-0.804504037,-0.144781053
leftThumbMedial,-1.54980063,0.8876775,0.465108931,0.0168594643,-0.917209148,0.0376925729
leftThumbDistal,-1.54797757,0.8577974,0.466781259,0.0153256357,-0.9173482,0.03414221
leftThumbTip,-1.54608715,0.8236415,0.468510747,0.0153272375,-0.917347968,0.0341449641
leftIndexProximal,-1.5569725,0.8538134,0.4893704,0.243736953,-0.123391107,0.06380727
leftIndexMedial,-1.54863155,0.813942134,0.468721062,-0.243701428,0.123393573,-0.0638031438
leftIndexDistal,-1.5435003,0.789411366,0.456018925,-0.24367775,0.123395219,-0.0638003945
leftIndexTip,-1.53847158,0.765370548,0.443571538,-0.243678123,0.123396762,-0.06379978
leftMiddleProximal,-1.57823324,0.8464892,0.479092181,-0.03999848,0.9703142,0.1285518
leftMiddleMedial,-1.57217228,0.80130446,0.468149662,0.0659943148,-0.9450842,-0.254658639
leftMiddleDistal,-1.56526041,0.774660945,0.454056,0.082724154,-0.9191517,-0.336444885
leftMiddleTip,-1.55694067,0.7519326,0.436485142,0.08272411,-0.9191518,-0.336444676
leftRingProximal,-1.59933078,0.845281541,0.466545284,-0.0441582166,0.965355039,0.0657261461
leftRingMedial,-1.594166,0.8020388,0.461949974,0.0609748438,-0.958645165,-0.131261408
leftRingDistal,-1.58904731,0.774979353,0.455686033,0.0720346048,-0.951699734,-0.1746359
leftRingTip,-1.58295286,0.749444544,0.447505,0.07203453,-0.9516998,-0.1746356
leftLittleProximal,-1.61833131,0.851178646,0.455295444,-0.000789545651,0.9044046,0.192911655
leftLittleMedial,-1.61307752,0.818381131,0.442951769,0.02976776,-0.887088537,-0.2612214
leftLittleDistal,-1.60748613,0.7991869,0.433132321,0.04900295,-0.8726734,-0.3059474
leftLittleTip,-1.60030627,0.780855358,0.421856344,0.0490030721,-0.8726733,-0.305947572
rightThumbProximal,-1.03073823,0.9983941,-0.0358733758,-0.163313583,-0.557513535,0.621753633
