BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.3508023,0.952888668,0.413408965,0.0198791754,0.6141498,0.05810061
spine,-1.39423931,1.03457153,0.412461132,0.6441799,-0.0267686564,0.7633159
chest,-1.38940752,1.31045616,0.433917075,-0.7008399,0.0404232666,-0.7121478
neck,-1.37974441,1.5101546,0.44711563,-0.714986861,0.0151047856,-0.6986471
head,-1.37415087,1.61861038,0.446084082,-0.7278685,-0.0102404291,-0.6839099
leftShoulder,-1.365794,1.42756546,0.511737347,-0.5141771,0.3920662,-0.4833895
leftUpperArm,-1.38806224,1.42704487,0.6429384,-0.243215278,0.9658928,-0.0178695917
leftLowerArm,-1.26601589,1.19968784,0.6409185,-0.27967146,0.95908463,-0.0251718927
leftHand,-1.11306286,0.9603447,0.648892939,0.483753979,-0.8515548,-0.193416372
rightShoulder,-1.36334717,1.43662691,0.3728435,-0.571709156,-0.5735042,-0.41253677
rightUpperArm,-1.40480566,1.43583858,0.2463902,-0.02716105,-0.138152122,0.133550689
rightLowerArm,-1.4743576,1.1873728,0.242161453,0.09850126,0.122921333,-0.06986829
rightHand,-1.52035153,0.9115076,0.1919013,0.08735538,-0.12605916,0.162509635
leftUpLeg,-1.36993361,0.9436113,0.490619659,0.00603015348,-0.99944,0.00647813035
leftLeg,-1.36460662,0.5165596,0.495984048,-0.0208077133,-0.999206245,0.007348714
leftFoot,-1.38215828,0.08887783,0.5034792,-0.529866934,0.4976106,-0.421146274
leftToe,-1.25977588,0.0166537389,0.4797015,-0.5373116,0.491743982,-0.427981615
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.331671,0.9621661,0.33619827,0.0752778351,-0.0351607874,0.435037732
rightLeg,-0.996221364,0.7015594,0.2916109,0.08026981,0.02491906,-0.4248482
rightFoot,-1.32579708,0.433615,0.2381173,-0.4148248,0.3599029,-0.244949669
rightToe,-1.25889456,0.312075675,0.199240431,-0.4035604,0.363308221,-0.23987
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.08101737,0.9735238,0.6502633,0.728548169,-0.489662439,-0.115233727
leftThumbMedial,-1.05706656,0.9770048,0.619044542,0.4051432,-0.761419356,0.0326781273
leftThumbDistal,-1.03757882,0.9569293,0.6082676,0.376194149,-0.7620538,-0.0100604817
leftThumbTip,-1.018303,0.9323794,0.59416306,0.376196116,-0.762053549,-0.0100581758
leftIndexProximal,-1.0300523,0.948522747,0.6349012,0.374838561,0.10241238,0.388111055
leftIndexMedial,-1.00393379,0.929445148,0.6026591,-0.374380171,-0.102199391,-0.3881674
leftIndexDistal,-0.987850666,0.9176914,0.582844555,-0.374074519,-0.102057382,-0.3882049
leftIndexTip,-0.9720798,0.9061621,0.5634399,-0.374075353,-0.102056153,-0.388204038
leftMiddleProximal,-1.0416255,0.92800957,0.6273798,0.37476337,-0.883951068,-0.279514134
leftMiddleMedial,-1.01036847,0.901620746,0.604472041,0.370398,-0.8223039,-0.428151757
leftMiddleDistal,-0.993054,0.8905197,0.5813797,0.361259937,-0.767263055,-0.5203893
leftMiddleTip,-0.979585648,0.8846164,0.55533576,0.361259967,-0.7672632,-0.52038914
leftRingProximal,-1.05812562,0.9117273,0.6192173,0.394602031,-0.8865113,-0.2358938
leftRingMedial,-1.02640545,0.8864468,0.602711141,0.396804184,-0.8729251,-0.2820462
leftRingDistal,-1.00633669,0.871591449,0.58951205,0.3976662,-0.8625305,-0.312392741
leftRingTip,-0.987169445,0.8581576,0.575081348,0.3976662,-0.862530649,-0.312392473
leftLittleProximal,-1.07789636,0.9016897,0.6136747,0.2887726,-0.843334,-0.41863057
