BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.41826952,0.9530364,0.415504962,0.00128068542,0.6085253,0.04878699
spine,-1.46225536,1.03427839,0.41053012,0.6390877,-0.0131813781,0.7685225
chest,-1.45318878,1.3105526,0.422262073,-0.6963141,0.0369362161,-0.7166342
neck,-1.43864393,1.51028585,0.4287509,-0.7009364,0.0304857511,-0.7117908
head,-1.42884517,1.61844718,0.428385526,-0.705255747,0.0240221079,-0.7066398
leftShoulder,-1.42746711,1.42964768,0.496309,-0.492714822,0.388396651,-0.5002234
leftUpperArm,-1.45598829,1.42778242,0.626281857,-0.20787099,0.9723796,-0.0298188813
leftLowerArm,-1.35010016,1.192491,0.6303166,-0.275483668,0.9564652,-0.0550458059
leftHand,-1.19788325,0.9531885,0.6478576,0.414819,-0.885316133,-0.201859787
rightShoulder,-1.42331076,1.43386352,0.357224345,-0.5749295,-0.5575224,-0.4282461
rightUpperArm,-1.46091056,1.43757331,0.229621947,-0.0108202994,-0.127879068,0.174306437
rightLowerArm,-1.54945183,1.19526279,0.235674381,0.07481613,0.07527466,-0.2217522
rightHand,-1.67480838,0.942236543,0.2039477,0.126567155,-0.148661971,0.1760437
leftUpLeg,-1.43866181,0.9467225,0.4926921,0.00266320538,-0.9992235,0.0107174376
leftLeg,-1.43604219,0.519708037,0.501754045,0.00266316044,-0.9992235,0.0107174776
leftFoot,-1.43336976,0.09171891,0.5114538,-0.540263355,0.493514657,-0.4139578
leftToe,-1.31094265,0.0208488256,0.48410058,-0.5408353,0.49307698,-0.414479166
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.39787722,0.959350348,0.3383178,0.0759241953,-0.08046115,0.377099842
rightLeg,-1.09644413,0.6586323,0.3045981,0.121395156,-0.02634498,-0.411419779
rightFoot,-1.41168761,0.3881934,0.200866431,-0.4023107,0.3771945,-0.243255645
rightToe,-1.3466835,0.264618337,0.1653301,-0.389980227,0.3808944,-0.237420619
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.16539252,0.9626579,0.6402971,0.632621765,-0.494844139,-0.211070955
leftThumbMedial,-1.14995086,0.958294,0.6042017,0.344490618,-0.7135801,0.007960435
leftThumbDistal,-1.134919,0.935431838,0.5919417,0.326733619,-0.713512361,-0.0126480991
leftThumbTip,-1.1194855,0.908504248,0.5774537,0.326735854,-0.7135121,-0.0126459952
leftIndexProximal,-1.122105,0.9306687,0.616603851,0.346502185,0.191838384,0.292295039
leftIndexMedial,-1.10493708,0.903769433,0.5839331,-0.345844835,-0.191617638,-0.292439818
leftIndexDistal,-1.09435213,0.8871996,0.5638624,-0.3454065,-0.191470414,-0.292536259
leftIndexTip,-1.083964,0.8709478,0.5442116,-0.345407158,-0.1914691,-0.292535424
leftMiddleProximal,-1.13695741,0.911030769,0.61435467,0.284956,-0.9189069,-0.254358321
leftMiddleMedial,-1.11475468,0.877827048,0.589805,0.2670587,-0.870658457,-0.3886411
leftMiddleDistal,-1.10373855,0.860655844,0.566565454,0.251767129,-0.8275553,-0.473540157
leftMiddleTip,-1.095975,0.8479521,0.540625632,0.251767159,-0.8275554,-0.473539948
leftRingProximal,-1.15634215,0.896088,0.612132847,0.3099451,-0.921916246,-0.226124
