BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.24883533,0.9288475,0.4198052,-0.00149872561,0.656486332,0.0156842358
spine,-1.28963757,1.011794,0.415954322,0.6666803,-0.00422254764,0.7452311
chest,-1.2888087,1.28858972,0.423470825,-0.6866409,0.0156793743,-0.7268079
neck,-1.28605747,1.488847,0.429513872,-0.6987514,0.00361345266,-0.715346932
head,-1.28496635,1.59744644,0.4295451,-0.710511148,-0.008454284,-0.703527
leftShoulder,-1.27218866,1.40917194,0.497712851,-0.465827227,0.401399821,-0.5457839
leftUpperArm,-1.30510807,1.41313112,0.6265946,-0.04930329,0.998650551,-0.015556776
leftLowerArm,-1.2797358,1.15645909,0.634738266,-0.06915958,0.995083451,-0.07029096
leftHand,-1.24025738,0.87783134,0.674126267,0.20720759,-0.971824944,-0.1039903
rightShoulder,-1.264255,1.41325521,0.3587885,-0.5439939,-0.57487303,-0.423044175
rightUpperArm,-1.29781616,1.40657353,0.2301849,-0.0277707651,-0.08123745,-0.0410410836
rightLowerArm,-1.277895,1.14978933,0.214197084,0.08082066,0.11319045,0.212071151
rightHand,-1.166513,0.894907,0.1561265,0.110413596,-0.0698351339,-0.0171992444
leftUpLeg,-1.25985169,0.9271105,0.4991096,0.08643014,-0.9919756,0.0317443237
leftLeg,-1.18426275,0.507234,0.519612253,-0.121072046,-0.9882301,0.0491309278
leftFoot,-1.28325486,0.09379268,0.5700383,-0.5083534,0.4904297,-0.394697547
leftToe,-1.16873491,0.0107151642,0.542789936,-0.557091951,0.4545975,-0.435486645
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.237819,0.9305845,0.3405008,0.012966942,-0.117492154,0.08778406
rightLeg,-1.16234624,0.5101923,0.3383553,0.0368230641,-0.115389533,-0.114959709
rightFoot,-1.25561011,0.0945903361,0.295311481,-0.6158452,0.317759275,-0.3387688
rightToe,-1.14771676,0.0313994437,0.2237215,-0.616413355,0.317456722,-0.3390526
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.20639086,0.870499,0.672793,0.485308349,-0.6559643,-0.217925385
leftThumbMedial,-1.19045937,0.8533568,0.640970051,0.08784477,-0.804668248,-0.0271743573
leftThumbDistal,-1.18717647,0.8238815,0.636568844,0.0526242033,-0.8016048,-0.07522727
leftThumbTip,-1.18733072,0.790207,0.630308032,0.0526264049,-0.801604867,-0.07522495
leftIndexProximal,-1.18008888,0.818968356,0.662243545,0.296258032,0.06866973,0.104245819
leftIndexMedial,-1.17293084,0.7823082,0.6359664,-0.296164781,-0.06865941,-0.104252741
leftIndexDistal,-1.16852582,0.759751,0.6198046,-0.2961026,-0.06865253,-0.104257353
leftIndexTip,-1.164208,0.7376431,0.6039685,-0.296103,-0.0686510354,-0.104256608
leftMiddleProximal,-1.20188034,0.8077941,0.658840537,0.0912779,-0.9712576,-0.219248638
leftMiddleMedial,-1.19323766,0.7661984,0.639010251,0.09265101,-0.9272247,-0.362857819
leftMiddleDistal,-1.18787694,0.7439488,0.618213654,0.09239464,-0.88604486,-0.454242051
leftMiddleTip,-1.18317592,0.7268932,0.594098568,0.09239464,-0.886045,-0.454241842
leftRingProximal,-1.22544372,0.802739143,0.654023767,0.106497541,-0.9819555,-0.142411619
leftRingMedial,-1.215482,0.761716843,0.6423763,0.109556228,-0.9736891,-0.190911546
leftRingDistal,-1.20882034,0.736210942,0.63224113,0.111446232,-0.966846347,-0.222992837
leftRingTip,-1.20221615,0.712131262,0.6207238,0.111446217,-0.9668464,-0.222992539
leftLittleProximal,-1.24792814,0.8049951,0.6506005,-0.0293345973,0.942232966,0.277087152
leftLittleMedial,-1.24231875,0.7750624,0.6324839,0.04070932,-0.923413157,-0.334497124
leftLittleDistal,-1.23790622,0.7578471,0.619057655,0.04821004,-0.9089193,-0.372083038
leftLittleTip,-1.2328465,0.74154675,0.6041097,0.0482101142,-0.908919156,-0.372083247
rightThumbProximal,-1.13785529,0.875442,0.157654464,-0.245721966,-0.487238079,0.390073538
rightThumbMedial,-1.12445831,0.8527315,0.187067509,0.160799786,0.5447987,0.0499513224
rightThumbDistal,-1.13217175,0.8244495,0.1933567,0.253102928,0.5355943,0.111532465
rightThumbTip,-1.14755392,0.795437932,0.2030989,0.2531008,0.535594761,0.111530885
rightIndexProximal,-1.13264525,0.8181901,0.170046464,-0.3117911,-0.10170906,-0.0433099158
rightIndexMedial,-1.13927484,0.7815715,0.1965191,0.3662137,0.09901449,0.0491587743
rightIndexDistal,-1.14386475,0.7611469,0.215259388,0.401818484,0.0970307,0.0529667735
rightIndexTip,-1.14866352,0.742657542,0.235091284,0.401818365,0.09703053,0.0529669449
rightMiddleProximal,-1.1569798,0.816138,0.173909277,-0.3065775,0.0258814562,-0.0736799762
rightMiddleMedial,-1.1627897,0.778576,0.201358959,0.378804922,-0.0314851366,0.07146526
rightMiddleDistal,-1.166128,0.7568429,0.223103151,0.425734818,-0.0351192,0.0697513
rightMiddleTip,-1.168995,0.7380671,0.246206552,0.4257345,-0.0351191573,0.06975135
rightRingProximal,-1.18063855,0.8204663,0.17896156,0.296553671,-0.15650332,0.1086933
rightRingMedial,-1.18548226,0.785411656,0.2047578,0.363791078,-0.163989991,0.09702984
rightRingDistal,-1.18710959,0.765176654,0.224392638,0.407572627,-0.168501809,0.0889643
rightRingTip,-1.1877023,0.747249961,0.245234132,0.4075725,-0.1685018,0.08896431
rightLittleProximal,-1.20057583,0.8311146,0.1823492,0.2897008,-0.235501274,0.120973356
rightLittleMedial,-1.203626,0.802664757,0.203252375,0.306051731,-0.237620473,0.116755836
rightLittleDistal,-1.20514274,0.785171151,0.216955438,0.316898674,-0.23899135,0.113923438
rightLittleTip,-1.20641458,0.7676289,0.231286868,0.316898674,-0.238991365,0.113923445
