BoneName,PosX,PosY,PosZ,RotX,RotY,RotZ
hip,-1.2677983,0.928702533,0.47963196,-0.0315931961,0.676344335,0.0156191494
spine,-1.312123,1.00973487,0.4742602,0.6867488,0.0169522241,0.7266406
chest,-1.31241977,1.28655148,0.4748544,-0.7066625,0.0123965517,-0.7074304
neck,-1.30775583,1.4868505,0.477216125,-0.7157937,-0.00173639134,-0.6980149
head,-1.30495,1.59536529,0.4737987,-0.7244707,-0.0158682317,-0.6881564
leftShoulder,-1.29071653,1.4082334,0.5459224,-0.476872355,0.422125071,-0.537753642
leftUpperArm,-1.31621265,1.41264808,0.676461,-0.04772851,0.998185,-0.0262651462
leftLowerArm,-1.29127586,1.15612829,0.689359367,-0.08500746,0.9911716,-0.0988619253
leftHand,-1.24204087,0.881635547,0.7438849,0.158368781,-0.981288254,-0.06626564
rightShoulder,-1.29054642,1.40987074,0.406721562,-0.531770766,-0.6109519,-0.392355382
rightUpperArm,-1.33149612,1.39302909,0.281225145,-0.0108322809,-0.0708996356,-0.161001444
rightLowerArm,-1.25009978,1.14841628,0.26983127,0.0868054,0.0415328778,0.294818074
rightHand,-1.09286273,0.9179408,0.215973258,0.1510887,0.004944609,-0.223099381
leftUpLeg,-1.27457583,0.930284441,0.559413731,-0.0107319029,-0.996408343,0.00818522
leftLeg,-1.28312588,0.5033214,0.567146957,-0.010732023,-0.996408463,0.008185293
leftFoot,-1.2915926,0.07537943,0.5755081,-0.549574435,0.4772409,-0.4158662
leftToe,-1.16815174,0.0074073,0.5454864,-0.5630835,0.466654569,-0.427711457
leftToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
rightUpLeg,-1.26102078,0.9271207,0.3998502,0.0857238248,0.00202364544,0.142331988
rightLeg,-1.14127386,0.523584962,0.32739374,0.0848269463,-0.0007978478,-0.186823785
rightFoot,-1.297753,0.13162607,0.2555718,-0.424942583,0.285270452,-0.361134738
rightToe,-1.20137918,0.0288276821,0.225509435,-0.481623352,0.25768128,-0.38131085
rightToeEnd,0.0,0.0,0.0,0.0,0.0,0.0
leftThumbProximal,-1.20924008,0.870603859,0.7460953,0.437062263,-0.7327865,-0.217784569
leftThumbMedial,-1.19209123,0.8499411,0.717124,0.04694555,-0.8463351,-0.06359905
leftThumbDistal,-1.19171751,0.8203335,0.712413251,0.0196576584,-0.8419168,-0.107256845
leftThumbTip,-1.19446635,0.7868961,0.7055155,0.0196596868,-0.841917,-0.107254378
leftIndexProximal,-1.18812466,0.816000044,0.7405226,0.295884043,-0.00642885,0.047812067
leftIndexMedial,-1.18378472,0.7785359,0.7147682,-0.2952808,0.006459093,-0.04780804
leftIndexDistal,-1.181114,0.755467,0.698952734,-0.2948786,0.006479254,-0.0478053428
leftIndexTip,-1.178496,0.7328465,0.6834723,-0.2948789,0.00648078,-0.04780462
leftMiddleProximal,-1.21065664,0.8070814,0.7356161,-0.0216820277,0.9831746,0.167502344
leftMiddleMedial,-1.207565,0.762872,0.7203156,0.0331875719,-0.940423131,-0.332104921
leftMiddleDistal,-1.20430207,0.7388378,0.7011325,0.04034518,-0.8965942,-0.436815947
leftMiddleTip,-1.2005527,0.72044003,0.6778517,0.0403451622,-0.896594346,-0.436815739
leftRingProximal,-1.23412335,0.80434674,0.7288469,-0.03930564,0.9873644,0.105217949
leftRingMedial,-1.22969425,0.761659741,0.720133,0.0454186723,-0.9800477,-0.159580141
leftRingDistal,-1.22619343,0.73497206,0.711579442,0.0494183823,-0.9735061,-0.195563257
leftRingTip,-1.22238958,0.709712267,0.7014025,0.0494183525,-0.973506153,-0.195562944
leftLittleProximal,-1.2558161,0.8088306,0.7232187,0.0210950151,0.9273925,0.242136881
leftLittleMedial,-1.25232255,0.777582347,0.70687896,0.001613808,-0.9051693,-0.315207571
leftLittleDistal,-1.24825346,0.759735048,0.694189668,0.016758021,-0.8871483,-0.362843156
leftLittleTip,-1.24289215,0.743033946,0.6797997,0.0167581178,-0.8871482,-0.362843335
rightThumbProximal,-1.05905223,0.9124969,0.221422821,-0.166904762,-0.578367,0.543673635
rightThumbMedial,-1.04155815,0.8985479,0.2539767,0.0343696773,0.6253156,-0.1259734
rightThumbDistal,-1.037035,0.869588256,0.260285974,0.1249489,0.6358141,-0.0512779243
rightThumbTip,-1.03980732,0.836585939,0.269024134,0.124946855,0.6358141,-0.05127978
rightIndexProximal,-1.03179765,0.863268733,0.238518268,-0.281450421,-0.252675951,0.172790557
rightIndexMedial,-1.02394,0.827561855,0.265885234,0.3403896,0.263436049,-0.155917138
rightIndexDistal,-1.02118945,0.8073421,0.285199136,0.3788896,0.269984782,-0.144291088
rightIndexTip,-1.019883,0.788859,0.305567145,0.3788895,0.2699846,-0.144290954
rightMiddleProximal,-1.0533123,0.8512359,0.2404251,-0.290141284,-0.126272723,0.152078852
rightMiddleMedial,-1.04339516,0.8144139,0.267700255,0.36923027,0.138827562,-0.140711486
rightMiddleDistal,-1.03866279,0.793146551,0.2896453,0.4204923,0.146637663,-0.132552728
rightMiddleTip,-1.03533,0.77486527,0.3130805,0.420491964,0.146637633,-0.132552743
rightRingProximal,-1.077013,0.845304966,0.243088067,-0.302553982,-0.005038575,0.118072286
rightRingMedial,-1.067366,0.8107515,0.268202364,0.3755616,0.0142530352,-0.117317468
rightRingDistal,-1.061577,0.7912537,0.2877971,0.4229887,0.0203516986,-0.11641477
rightRingTip,-1.05629861,0.7743412,0.308825463,0.4229886,0.0203516912,-0.116414778
rightLittleProximal,-1.09981477,0.846617162,0.243937448,-0.312586069,0.07651769,0.09144832
rightLittleMedial,-1.09201217,0.8186998,0.264318228,0.334676266,-0.07434446,-0.09322365
rightLittleDistal,-1.087022,0.801803,0.27794534,0.349300981,-0.072872676,-0.09437858
rightLittleTip,-1.081887,0.7850554,0.292363644,0.349300981,-0.07287268,-0.0943785757
